0.4,985
0.4,1034
0.4,966
0.4,1012
0.4,839
0.4,844
0.4,1050
0.4,1059
0.4,976
0.4,876
0.4,1054
0.4,966
0.4,1069
0.4,927
0.4,946
0.4,1083
0.4,1014
0.4,927
0.4,898
0.4,969
0.4,989
0.4,949
0.4,1008
0.4,969
0.4,1011
0.4,984
0.4,950
0.4,978
0.4,1007
0.4,1185
0.4,939
0.4,976
0.4,1021
0.4,1050
0.4,988
0.4,996
0.4,987
0.4,962
0.4,1022
0.4,1014
0.4,933
0.4,895
0.4,1002
0.4,908
0.4,1192
0.4,796
0.4,1073
0.4,955
0.4,1018
0.4,1063
0.4,867
0.4,1086
0.4,1097
0.4,1007
0.4,1105
0.4,1263
0.4,1080
0.4,857
0.4,992
0.4,1003
0.4,971
0.4,1001
0.4,1050
0.4,984
0.4,1105
0.4,1056
0.4,1012
0.4,998
0.4,975
0.4,920
0.4,872
0.4,997
0.4,890
0.4,1141
0.4,1208
0.4,964
0.4,891
0.4,917
0.4,1204
0.4,1010
0.4,998
0.4,1100
0.4,958
0.4,962
0.4,960
0.4,1151
0.4,1085
0.4,937
0.4,718
0.4,1114
0.4,774
0.4,986
0.4,1127
0.4,1072
0.4,1090
0.4,1062
0.4,873
0.4,972
0.4,979
0.4,1028
0.4,1021
0.4,904
