87.0,54.0,0.003749526444007446,0.5,12
98.0,38.0,0.002353551554730065,0.56,12
96.0,94.0,0.005480080325678409,0.12,12
84.0,99.0,0.44895829954740873,0.27,10
100.0,66.0,0.001785262728673776,0.88,12
100.0,32.0,0.0001559733250556725,0.34,5
99.0,46.0,0.00014406056568191884,0.31,9
97.0,6.0,0.0015566394086785078,0.38,12
99.0,8.0,9.989658828694545e-05,0.46,9
100.0,35.0,0.004750587024952124,0.53,12
98.0,99.0,0.0005043472692727078,0.28,11
86.0,42.0,0.0042060935896903835,0.87,11
99.0,100.0,0.0053602947769782906,0.19,12
100.0,1.0,3.629366645614072e-06,0.21,4,4,4
95.0,54.0,0.005683421340346325,0.99,12
93.0,62.0,0.00013823702672984258,0.76,5
100.0,32.0,0.002031676218640786,0.28,12
100.0,2.0,0.006833738315308046,0.13,12
96.0,9.0,0.0011120403589439409,0.4,12
97.0,25.0,0.001224335251991894,0.21,12
92.0,100.0,0.006908028165249241,0.48,12
94.0,97.0,0.00021435303896356458,0.29,5
97.0,99.0,0.008792993538974152,0.29,12
96.0,42.0,0.04371440737703146,0.47,10
98.0,99.0,0.0030979353579676655,0.22,12
100.0,85.0,0.0021827932150141876,0.22,12
81.0,84.0,0.30295037547576553,0.29,6
99.0,98.0,1.7789231253143224e-05,0.46,11
98.0,92.0,0.21745174552932897,0.2,6
99.0,63.0,0.0035898142326777627,0.9,12
96.0,41.0,0.09253791862672874,0.28,10
97.0,45.0,0.0001254005000182099,0.28,5
98.0,63.0,0.0016030249083530271,0.6,12
99.0,40.0,0.023706320553384556,0.71,10
98.0,4.0,0.00017783500232746393,0.07,5
98.0,97.0,0.0006665539339775659,0.2,11
99.0,3.0,5.0060657970549944e-05,0.25,9
97.0,35.0,9.855508336105854e-05,0.27,9
94.0,8.0,0.0070877303136437295,0.12,12
95.0,44.0,1.3650100027743783e-05,0.9,5
91.0,100.0,4.2011608318821614e-05,0.28,9
99.0,50.0,0.09280860737001748,0.7,10
62.0,99.0,0.562232842879775,0.04,10
95.0,3.0,0.00012108213664475647,0.2,9
95.0,12.0,0.005796865436974219,0.36,12
99.0,50.0,0.003905552496959445,0.83,12
93.0,96.0,0.0002071010389699455,0.32,9
89.0,50.0,0.0005073585937547314,0.97,12
99.0,30.0,0.0042311864886248,0.51,12
96.0,2.0,0.0009446357819497961,0.22,12
