92.0,89.0,8.847232650062657e-06,0.15,4,4
96.0,59.0,0.005407434586044689,0.56,12
95.0,0.0,0.00012531348965368243,0.15,9
100.0,100.0,0.0005733604756039826,0.36,12
96.0,1.0,0.009569105505303675,0.27,12
97.0,96.0,0.007761182364312183,0.2,12
97.0,23.0,0.0001115715293459773,0.28,9
96.0,45.0,0.004864480358712188,0.95,12
97.0,0.0,0.004555814635288062,0.31,12
93.0,37.0,0.002626543274368065,0.96,12
100.0,49.0,0.00035555695201345064,0.96,12
96.0,31.0,3.847358069927612e-05,0.72,5
98.0,56.0,0.003834080475649891,0.5,12
94.0,53.0,0.000129595102384769,0.46,5
95.0,48.0,6.8452750747921456e-06,1.0,5
89.0,39.0,0.06026687865506228,0.54,10
97.0,99.0,0.0021640780249248337,0.48,12
99.0,22.0,0.0012942733959972266,0.2,12
98.0,4.0,0.006282433057971775,0.38,12
96.0,57.0,0.0013531503390187636,0.51,12
99.0,38.0,2.0750521364078933e-05,0.41,5
92.0,45.0,0.003683010777050089,0.5,12
89.0,61.0,0.27104446814179095,0.79,10
80.0,63.0,0.3447554157284209,0.1,10
99.0,45.0,0.0002059469750207851,0.19,9
99.0,66.0,0.00022168420726182463,0.59,11
85.0,32.0,0.09765426541674342,0.21,10
98.0,52.0,0.002957795068360764,0.84,12
86.0,51.0,0.29305755724784965,0.98,10
93.0,34.0,0.0013274823770153936,0.34,12
95.0,53.0,0.004012700430330746,0.85,12
61.0,76.0,4.4780707581403715e-06,0.95,4,4,4
100.0,99.0,0.010617920401937325,0.29,12
97.0,2.0,0.0001538059603034764,0.36,5
76.0,87.0,0.04253261268971776,0.43,10
100.0,58.0,0.0066783091670212635,0.4,12
93.0,55.0,0.3259007484317818,0.56,6
98.0,52.0,0.0015960358400308712,0.37,11
93.0,1.0,0.0034998838579872577,0.11,12
100.0,11.0,0.0009624862236357244,0.32,11
94.0,7.0,8.082170866046938e-05,0.09,5
91.0,1.0,0.004676986147969213,0.26,12
94.0,5.0,0.008294164776997376,0.2,12
96.0,61.0,0.0001454186660021782,0.28,9
100.0,14.0,0.24147864437335564,0.22,6
95.0,98.0,0.005272821363619345,0.48,12
98.0,59.0,9.130651667088605e-06,0.43,9
92.0,20.0,0.2783406955283623,0.08,6
93.0,42.0,0.2697054158840426,0.31,10
90.0,100.0,0.00617894407064796,0.24,12
