2,4,"[96.0, 1.0, 0.9997254800000003, 0.1]",,,
2,14,"[83.0, 25.0, 0.9996974400000005, 0.1]",,,
2,1,"[4.0, 57.0, 0.9996918000000002, 0.1]",,,
2,2,"[9.0, 76.0, 0.9997300000000002, 0.1]",,,
2,11,"[74.0, 59.0, 0.9996537200000006, 0.1]",,,
2,2,"[22.0, 63.0, 0.9996923200000004, 0.1]",,,
2,1,"[43.0, 19.0, 0.9996942400000004, 0.1]",,,
2,1,"[48.0, 41.0, 0.9996350800000007, 0.1]",,,
2,12,"[64.0, 81.0, 0.9996767200000005, 0.1]",,,
2,0,"[15.0, 4.0, 0.9997627600000001, 0.1]",,,
2,1,"[29.0, 48.0, 0.9996921200000004, 0.1]",,,
2,6,"[91.0, 91.0, 0.9997164000000004, 0.1]",,,
2,14,"[99.0, 26.0, 0.9997074000000004, 0.1]",,,
2,12,"[60.0, 67.0, 0.9996680000000006, 0.1]",,,
2,14,"[96.0, 32.0, 0.9997070400000004, 0.1]",,,
2,6,"[82.0, 76.0, 0.9996828000000005, 0.1]",,,
2,6,"[90.0, 78.0, 0.9996887200000005, 0.1]",,,
2,13,"[82.0, 64.0, 0.9996689600000006, 0.1]",,,
2,11,"[73.0, 43.0, 0.9996670400000006, 0.1]",,,
2,8,"[73.0, 26.0, 0.9996964000000005, 0.1]",,,
2,0,"[6.0, 2.0, 0.99977424, 0.1]",,,
2,2,"[19.0, 80.0, 0.9997367200000002, 0.1]",,,
2,7,"[63.0, 100.0, 0.9997076800000004, 0.1]",,,
2,4,"[85.0, 10.0, 0.9997194800000003, 0.1]",,,
2,6,"[92.0, 79.0, 0.9996994800000004, 0.1]",,,
2,10,"[42.0, 73.0, 0.9996749200000005, 0.1]",,,
2,0,"[4.0, 6.0, 0.9997772800000001, 0.1]",,,
2,8,"[74.0, 15.0, 0.9997092000000004, 0.1]",,,
2,8,"[57.0, 30.0, 0.9996664800000006, 0.1]",,,
2,1,"[32.0, 42.0, 0.9996972800000005, 0.1]",,,
2,8,"[73.0, 3.0, 0.9997118000000004, 0.1]",,,
2,6,"[85.0, 83.0, 0.9997067200000004, 0.1]",,,
2,4,"[97.0, 5.0, 0.9997264000000003, 0.1]",,,
2,11,"[82.0, 53.0, 0.9996688400000006, 0.1]",,,
2,14,"[94.0, 32.0, 0.9996976800000005, 0.1]",,,
