0.8,157
0.8,525
0.8,615
0.8,416
0.8,670
0.8,311
0.8,314
0.8,553
0.8,378
0.8,571
0.8,478
0.8,531
0.8,470
0.8,420
0.8,551
0.8,292
0.8,345
0.8,308
0.8,568
0.8,500
0.8,377
0.8,670
0.8,287
0.8,419
0.8,307
0.8,511
0.8,497
0.8,145
0.8,397
0.8,329
0.8,517
0.8,378
0.8,345
0.8,387
0.8,203
0.8,373
0.8,531
0.8,650
0.8,291
0.8,204
0.8,718
0.8,338
0.8,183
0.8,489
0.8,353
0.8,164
0.8,455
0.8,390
0.8,133
0.8,369
0.8,309
0.8,630
0.8,620
0.8,259
0.8,387
0.8,545
0.8,315
0.8,206
0.8,656
0.8,297
0.8,405
0.8,492
0.8,455
0.8,197
0.8,427
0.8,257
0.8,407
0.8,546
0.8,210
0.8,569
0.8,653
0.8,287
0.8,289
0.8,377
0.8,255
0.8,418
0.8,309
0.8,449
0.8,637
0.8,391
0.8,575
0.8,413
0.8,363
0.8,387
0.8,379
0.8,146
0.8,582
0.8,512
0.8,182
0.8,436
0.8,304
0.8,682
0.8,565
0.8,483
0.8,143
0.8,455
0.8,580
0.8,510
0.8,280
0.8,313
0.8,478
0.8,570
0.8,301
0.8,244
0.8,590
0.8,650
0.8,525
0.8,298
0.8,378
0.8,415
0.8,359
0.8,324
0.8,431
0.8,415
0.8,380
0.8,193
0.8,563
0.8,457
0.8,555
0.8,440
0.8,368
0.8,368
0.8,267
0.8,181
0.8,550
0.8,330
0.8,593
0.8,319
0.8,232
0.8,495
0.8,675
0.8,301
0.8,130
0.8,553
0.8,365
0.8,329
0.8,344
0.8,473
0.8,428
0.8,555
0.8,438
0.8,480
0.8,467
0.8,244
0.8,440
0.8,379
0.8,468
0.8,524
0.8,262
0.8,333
0.8,412
0.8,465
0.8,462
0.8,252
0.8,298
0.8,430
0.8,318
0.8,400
0.8,491
0.8,412
0.8,363
0.8,352
0.8,221
0.8,695
0.8,278
0.8,224
0.8,506
0.8,354
0.8,143
0.8,560
0.8,466
0.8,264
0.8,427
0.8,202
0.8,174
0.8,306
0.8,612
0.8,285
0.8,434
0.8,244
0.8,360
0.8,449
0.8,147
0.8,446
0.8,459
0.8,366
0.8,239
0.8,365
0.8,568
0.8,651
0.8,545
0.8,430
0.8,179
0.8,368
0.8,345
0.8,312
0.8,606
0.8,648
0.8,549
0.8,598
