97.0,8.0,0.0015609005166406266,0.22,11
100.0,95.0,5.9183038958123707e-05,0.26,9
86.0,60.0,1.1696721737268762e-05,0.79,5
98.0,100.0,0.00666963059029029,0.32,12
97.0,2.0,0.000729070202644894,0.12,12
93.0,94.0,0.0038238957072912307,0.3,12
100.0,40.0,4.566833427053753e-07,0.61,1,1,4,4
74.0,19.0,0.003174222663756247,0.58,12
93.0,49.0,0.00042204180733190625,0.54,11
100.0,99.0,0.009537423193612667,0.32,12
96.0,86.0,8.935294299263678e-06,0.21,4,4,4,4
94.0,56.0,7.756536797513762e-05,0.34,5
97.0,48.0,0.00018305293469163616,0.51,9
88.0,100.0,0.004677408486954323,0.23,12
91.0,54.0,0.15968482377313165,0.94,10
95.0,42.0,0.0016014763803439604,0.8,12
98.0,54.0,0.016502670065717286,0.64,10
99.0,98.0,0.004510777395981483,0.21,12
95.0,39.0,0.0019501952537043757,0.52,12
98.0,4.0,0.004472663483308666,0.07,12
100.0,35.0,0.0027513714086906576,0.39,11
90.0,84.0,0.23641681720170213,0.1,6
89.0,91.0,0.005315936970643734,0.2,12
82.0,83.0,0.24835389989841214,0.06,6
86.0,61.0,0.02140177133239665,0.97,10
91.0,0.0,5.159133311991975e-06,0.16,8
98.0,95.0,0.0062146363902939985,0.28,12
97.0,0.0,9.538408301374848e-06,0.1,9
100.0,7.0,0.00534347207694455,0.33,12
94.0,62.0,8.845240381401146e-06,0.54,8
99.0,92.0,0.007277754494614223,0.27,12
84.0,98.0,0.00024493205030664774,0.29,5
99.0,100.0,0.000224563691631298,0.32,9
99.0,4.0,0.00010105683198369857,0.16,9
96.0,90.0,0.003977221606953597,0.27,12
98.0,48.0,0.00018505619200777167,0.97,9
97.0,94.0,0.004510413408659924,0.1,12
84.0,1.0,0.00015009777396791723,0.3,9
98.0,64.0,0.0001342491643207328,0.17,5
95.0,16.0,0.0013056051153128656,0.32,12
99.0,54.0,0.006144020848707219,0.77,12
98.0,81.0,0.003349776119978138,0.2,12
99.0,51.0,0.0008082585203669728,0.44,11
100.0,32.0,4.469742498868619e-05,0.3,5
99.0,47.0,0.00020624364533822906,0.57,5
100.0,89.0,8.502083313870823e-06,0.22,5
98.0,3.0,0.0006722859053088536,0.27,11
98.0,55.0,0.00469508396205061,0.31,12
94.0,51.0,0.001757104054727978,0.5,12
87.0,100.0,0.0030369804102839447,0.32,12
