11.0,4.0,2.9999482,0.1,17.0,90.0
14.0,75.0,2.9999582,0.1,18.0,50.0
21.0,39.0,2.9999282,0.1,19.0,43.0
45.0,16.0,2.9999682,0.1,13.0,83.0
67.0,98.0,2.9999482,0.1,18.0,112.0
72.0,38.0,2.9999482,0.1,8.0,54.0
88.0,11.0,2.9999582,0.1,18.0,52.0
97.0,56.0,2.9999482,0.1,14.0,19.0

8.0,31.0,2.9996884139999995,0.09,10.0,70.0
18.0,71.0,2.9996968559999995,0.11,14.0,98.0
42.0,25.0,2.99967442,0.09,2.0,114.0
50.0,96.0,2.9996758939999997,0.11,8.0,110.0
84.0,89.0,2.9996826599999995,0.11,19.0,41.0
92.0,5.0,2.9996960159999997,0.09,7.0,119.0

15.0,88.0,2.9994385439999993,0.12,12.0,95.0
18.0,32.0,2.9994215219999996,0.1,10.0,37.0
37.0,61.0,2.9992365879999987,0.12,9.0,29.0
68.0,63.0,2.999332133999999,0.12,4.0,78.0
73.0,99.0,2.9994173639999993,0.12,4.0,81.0
74.0,23.0,2.9993913659999993,0.12,8.0,40.0
100.0,3.0,2.9994466079999995,0.1,16.0,8.0

7.0,19.0,2.999159807999999,0.11,18.0,2.0
13.0,90.0,2.999172159999999,0.13,17.0,104.0
45.0,16.0,2.990565853121664,0.11,13.0,83.0
71.0,62.0,2.999025829999998,0.13,19.0,63.0
81.0,21.0,2.9991238819999992,0.11,7.0,123.0
90.0,91.0,2.999167418,0.11,13.0,101.0

11.0,4.0,2.9969574826936647,0.12,17.0,90.0
17.0,86.0,2.998931567999999,0.14,7.0,113.0
30.0,54.0,2.9987164759999976,0.1,19.0,15.0
47.0,97.0,2.9987699679999986,0.1,3.0,76.0
57.0,20.0,2.998801743999998,0.12,12.0,77.0
64.0,51.0,2.9987058339999972,0.14,8.0,38.0
83.0,86.0,2.9989265739999986,0.12,7.0,97.0
97.0,56.0,2.9718746373936633,0.12,14.0,19.0

10.0,48.0,2.9984899579999977,0.11,9.0,55.0
16.0,0.0,2.9985899659999986,0.13,12.0,79.0
17.0,86.0,2.9965495006936638,0.13,7.0,113.0
40.0,64.0,2.9984026539999977,0.11,18.0,20.0
56.0,18.0,2.9985625419999984,0.13,13.0,88.0
80.0,84.0,2.998592835999998,0.11,6.0,116.0
91.0,39.0,2.998491607999998,0.09,19.0,7.0

0.0,34.0,2.9982749639999975,0.12,7.0,44.0
14.0,75.0,2.9941480346936626,0.14,18.0,50.0
33.0,11.0,2.9982347919999968,0.12,14.0,94.0
46.0,40.0,2.997984467999996,0.1,7.0,33.0
59.0,98.0,2.9982784039999983,0.1,16.0,108.0
85.0,15.0,2.998331255999998,0.12,17.0,93.0
85.0,62.0,2.9981906299999963,0.12,9.0,74.0

0.0,86.0,2.998085049999998,0.13,5.0,12.0
6.0,19.0,2.998065671999998,0.11,11.0,47.0
38.0,4.0,2.9979930439999967,0.11,14.0,23.0
50.0,96.0,2.9877695069816625,0.09,8.0,110.0
59.0,52.0,2.997724133999996,0.11,4.0,10.0
80.0,84.0,2.977116285621662,0.11,6.0,116.0
81.0,21.0,2.977484652485662,0.11,7.0,123.0
96.0,51.0,2.9978899499999976,0.11,14.0,124.0

9.0,21.0,2.997848899999998,0.12,13.0,80.0
38.0,33.0,2.9974956539999957,0.1,15.0,60.0
67.0,10.0,2.997665723999996,0.1,1.0,89.0
88.0,60.0,2.997607237999997,0.1,2.0,3.0

7.0,85.0,2.9975522279999987,0.15,1.0,99.0
8.0,31.0,2.9928783166936617,0.13,10.0,70.0
24.0,60.0,2.9972384019999967,0.11,9.0,125.0
45.0,6.0,2.9974192659999956,0.13,15.0,51.0
52.0,78.0,2.997179091999995,0.09,2.0,28.0
82.0,32.0,2.997271207999997,0.11,10.0,1.0
90.0,91.0,2.9713020547216638,0.11,13.0,101.0

7.0,85.0,2.995852880693664,0.14,1.0,99.0
8.0,46.0,2.997127885999996,0.1,18.0,27.0
31.0,5.0,2.997151497999996,0.1,6.0,120.0
63.0,25.0,2.9969279599999963,0.14,13.0,22.0
69.0,94.0,2.9970756679999964,0.1,2.0,24.0
72.0,56.0,2.9968576879999955,0.14,1.0,53.0
100.0,3.0,2.9642990092816626,0.1,16.0,8.0

9.0,21.0,2.9922422266936617,0.13,13.0,80.0
15.0,78.0,2.9969598979999956,0.15,5.0,57.0
63.0,25.0,2.983987732421661,0.13,13.0,22.0
90.0,58.0,2.996777173999996,0.13,6.0,105.0

16.0,0.0,2.9932793106936626,0.1,12.0,79.0
19.0,45.0,2.9963748019999943,0.1,5.0,67.0
27.0,76.0,2.9964154019999945,0.16,15.0,26.0
50.0,96.0,2.9765659279633256,0.1,8.0,110.0
63.0,25.0,2.967885176843325,0.14,13.0,22.0
77.0,59.0,2.9965562899999947,0.14,10.0,62.0
84.0,3.0,2.9967027479999975,0.1,14.0,32.0
92.0,85.0,2.9967079099999974,0.12,17.0,34.0

1.0,32.0,2.9964382179999967,0.11,1.0,107.0
30.0,54.0,2.990925742693658,0.07,19.0,15.0
36.0,86.0,2.996066247999995,0.11,14.0,48.0
44.0,8.0,2.9962756739999943,0.11,18.0,36.0
80.0,84.0,2.956461551243325,0.11,6.0,116.0
91.0,48.0,2.9962898799999946,0.13,6.0,6.0

11.0,23.0,2.996042509999995,0.1,6.0,96.0
24.0,60.0,2.9924021866936603,0.1,9.0,125.0
38.0,4.0,2.9880785834936594,0.1,14.0,23.0
69.0,94.0,2.978481983425659,0.1,2.0,24.0
79.0,45.0,2.995764173999992,0.16,14.0,17.0
98.0,11.0,2.996012391999997,0.1,6.0,82.0

12.0,33.0,2.995875093999995,0.07,1.0,102.0
15.0,72.0,2.9958500539999946,0.15,3.0,46.0
74.0,23.0,2.978669765393661,0.13,8.0,40.0
82.0,78.0,2.9958721799999948,0.11,19.0,14.0
98.0,50.0,2.995647115999995,0.13,11.0,35.0

2.0,52.0,2.995288739999995,0.12,17.0,85.0
40.0,79.0,2.995151971999992,0.1,6.0,111.0
76.0,21.0,2.9954397959999945,0.12,18.0,122.0
84.0,89.0,2.9707355691856594,0.1,19.0,41.0
95.0,60.0,2.995478811999994,0.12,3.0,117.0

0.0,86.0,2.993176042693662,0.18,5.0,12.0
10.0,48.0,2.9916415426936576,0.11,9.0,55.0
22.0,12.0,2.995209491999993,0.11,1.0,21.0
44.0,99.0,2.994909983999994,0.11,4.0,91.0
67.0,10.0,2.978819949601657,0.11,1.0,89.0
74.0,82.0,2.995062623999993,0.09,15.0,25.0
96.0,58.0,2.9953183379999944,0.13,1.0,109.0

0.0,86.0,2.991073015387327,0.17,5.0,12.0
7.0,23.0,2.9951481499999946,0.1,13.0,30.0
38.0,33.0,2.9827683520656554,0.08,15.0,60.0
50.0,96.0,2.9651368889449885,0.12,8.0,110.0
61.0,6.0,2.9948452159999936,0.14,15.0,4.0
75.0,34.0,2.9945904239999943,0.14,7.0,42.0
83.0,86.0,2.974073670993659,0.1,7.0,97.0

13.0,90.0,2.9905930906936598,0.17,17.0,104.0
22.0,2.0,2.9946915739999955,0.07,3.0,69.0
36.0,52.0,2.9939882839999896,0.11,5.0,61.0
73.0,84.0,2.9946609319999924,0.11,15.0,100.0
88.0,12.0,2.9948166499999944,0.13,12.0,73.0
98.0,50.0,2.967527019461659,0.13,11.0,35.0

17.0,86.0,2.9895946233873256,0.18,7.0,113.0
23.0,24.0,2.9940404839999912,0.08,18.0,115.0
48.0,59.0,2.9936381619999883,0.14,12.0,68.0
50.0,96.0,2.953993105926653,0.12,8.0,110.0
72.0,38.0,2.9792061539256554,0.14,8.0,54.0
83.0,74.0,2.994311403999991,0.1,17.0,118.0
88.0,11.0,2.9704851689936604,0.14,18.0,52.0

2.0,25.0,2.9942901659999936,0.11,18.0,84.0
17.0,86.0,2.9870012700809903,0.19,7.0,113.0
36.0,52.0,2.986611776693653,0.11,5.0,61.0
56.0,96.0,2.994138077999994,0.11,1.0,45.0
82.0,32.0,2.971343628485658,0.15,10.0,1.0

16.0,34.0,2.993798461999992,0.12,7.0,64.0
34.0,62.0,2.9930194759999873,0.14,1.0,11.0
56.0,96.0,2.9803848076856583,0.12,1.0,45.0
61.0,6.0,2.981231728145657,0.16,15.0,4.0
82.0,78.0,2.971438524965657,0.12,19.0,14.0
84.0,32.0,2.993396685999993,0.16,18.0,16.0

18.0,71.0,2.9888084386936544,0.19,14.0,98.0
34.0,13.0,2.9932713719999917,0.13,10.0,87.0
96.0,58.0,2.967105271893657,0.11,1.0,109.0
98.0,11.0,2.96335126419366,0.15,6.0,82.0

0.0,34.0,2.989738700693656,0.16,7.0,44.0
36.0,68.0,2.99272805399999,0.16,6.0,39.0
38.0,4.0,2.976730610987321,0.16,14.0,23.0
44.0,99.0,2.9842582799056565,0.14,4.0,91.0
77.0,59.0,2.9754519854936547,0.14,10.0,62.0
92.0,85.0,2.968016344001659,0.1,17.0,34.0

15.0,88.0,2.9907214126936577,0.23,12.0,95.0
16.0,0.0,2.986819485387324,0.15,12.0,79.0
18.0,32.0,2.985190434693653,0.15,10.0,37.0
52.0,96.0,2.992901665999994,0.11,5.0,92.0
65.0,22.0,2.99265696599999,0.21,1.0,66.0
85.0,62.0,2.970745984321654,0.13,9.0,74.0

1.0,32.0,2.9889010206936586,0.18,1.0,107.0
15.0,72.0,2.9873570986936544,0.22,3.0,46.0
31.0,12.0,2.9926549279999914,0.14,3.0,86.0
47.0,71.0,2.9920006039999887,0.18,18.0,18.0
84.0,3.0,2.970083040993659,0.18,14.0,32.0
90.0,58.0,2.9665113981016553,0.14,6.0,105.0

7.0,23.0,2.988301584693655,0.15,13.0,30.0
45.0,29.0,2.9916429239999847,0.19,13.0,9.0
53.0,68.0,2.991567269999989,0.21,19.0,5.0
76.0,21.0,2.971013400065655,0.21,18.0,122.0
96.0,51.0,2.9664088892656553,0.17,14.0,124.0

6.0,19.0,2.987219566693657,0.16,11.0,47.0
15.0,88.0,2.9871042893873225,0.24,12.0,95.0
36.0,52.0,2.978630655387314,0.18,5.0,61.0
42.0,21.0,2.991767803999988,0.18,15.0,72.0
54.0,81.0,2.991443231999986,0.14,7.0,65.0
75.0,34.0,2.9734572643216532,0.21,7.0,42.0
84.0,3.0,2.945660189987324,0.19,14.0,32.0
84.0,89.0,2.945203958371321,0.12,19.0,41.0
97.0,56.0,2.9384966427873205,0.16,14.0,19.0

2.0,25.0,2.9865208706936555,0.17,18.0,84.0
15.0,88.0,2.9844954800809873,0.25,12.0,95.0
34.0,62.0,2.985265192693648,0.19,1.0,11.0
42.0,21.0,2.9838046433936527,0.17,15.0,72.0
44.0,99.0,2.9746331378113204,0.15,4.0,91.0
64.0,51.0,2.9793974822256497,0.23,8.0,38.0
81.0,21.0,2.9511161089713194,0.2,7.0,123.0
97.0,56.0,2.9117534221809853,0.15,14.0,19.0

15.0,72.0,2.983321127387318,0.24,3.0,46.0
21.0,39.0,2.9862954006936504,0.16,19.0,43.0
54.0,81.0,2.98041995278565,0.14,7.0,65.0
72.0,56.0,2.9740751518936497,0.2,1.0,53.0
88.0,11.0,2.943675967987322,0.17,18.0,52.0
92.0,85.0,2.940451572003323,0.12,17.0,34.0

0.0,86.0,2.9851141360809894,0.24,5.0,12.0
2.0,52.0,2.984028994693655,0.21,17.0,85.0
11.0,23.0,2.987077204693655,0.17,6.0,96.0
33.0,52.0,2.990587311999988,0.17,19.0,56.0
61.0,6.0,2.9647997522913188,0.2,15.0,4.0
84.0,32.0,2.969361675893654,0.2,18.0,16.0

7.0,85.0,2.987351961387323,0.26,1.0,99.0
16.0,0.0,2.9829209940809878,0.14,12.0,79.0
28.0,40.0,2.9902077599999854,0.18,13.0,49.0
52.0,96.0,2.979179173893656,0.14,5.0,92.0
65.0,22.0,2.9747397824816506,0.21,1.0,66.0
72.0,56.0,2.957727865787313,0.2,1.0,53.0
92.0,85.0,2.914150258004988,0.12,17.0,34.0
98.0,11.0,2.9297436883873234,0.19,6.0,82.0

0.0,86.0,2.9825458967746545,0.24,5.0,12.0
8.0,31.0,2.981892085387319,0.17,10.0,70.0
45.0,29.0,2.9815200125816466,0.17,13.0,9.0
47.0,66.0,2.989796563999983,0.17,19.0,103.0
76.0,21.0,2.951218358131317,0.2,18.0,122.0
83.0,86.0,2.9475512619873188,0.11,7.0,97.0
91.0,48.0,2.9644214449936523,0.17,6.0,6.0

7.0,85.0,2.9845394900809876,0.24,1.0,99.0
16.0,35.0,2.9905284159999868,0.16,6.0,13.0
31.0,5.0,2.983421828101655,0.08,6.0,120.0
48.0,59.0,2.981450592993647,0.18,12.0,68.0
72.0,38.0,2.960483543851315,0.18,8.0,54.0
73.0,84.0,2.9719860749936515,0.1,15.0,100.0
96.0,58.0,2.933575713787317,0.14,1.0,109.0
98.0,11.0,2.899394558580988,0.18,6.0,82.0

