0,1,22.847319317591726,0.1,0.09
0,1,34.20526275297414,0.1,0.11
0,1,29.0,0.1,0.09
0,1,24.020824298928627,0.1,0.09
0,1,33.1058907144937,0.1,0.11
0,1,31.89043743820395,0.1,0.11
0,1,21.02379604162864,0.1,0.09
0,1,22.80350850198276,0.1,0.09
0,2,32.01562118716424,0.09,0.1
0,2,32.31098884280702,0.11,0.12
0,2,42.05948168962618,0.09,0.1
0,2,28.160255680657446,0.11,0.1
0,2,41.593268686170845,0.11,0.12
0,2,34.0147027033899,0.09,0.1
0,3,31.304951684997057,0.12,0.13
0,3,34.40930106817051,0.1,0.11
0,3,22.847319317591726,0.12,0.11
0,3,32.69556544854363,0.12,0.13
0,3,29.0,0.12,0.11
0,3,33.61547262794322,0.12,0.13
0,3,16.0,0.1,0.09
0,4,33.37663853655727,0.11,0.12
0,4,39.81205847478876,0.13,0.14
0,4,37.94733192202055,0.11,0.12
0,4,36.40054944640259,0.13,0.14
0,4,26.1725046566048,0.11,0.1
0,4,38.3275357934736,0.11,0.12
0,5,31.953090617340916,0.12,0.13
0,5,17.0,0.14,0.13
0,5,29.614185789921695,0.1,0.09
0,5,19.6468827043885,0.1,0.09
0,5,46.238512086787566,0.12,0.13
0,5,26.1725046566048,0.14,0.13
0,5,20.0,0.12,0.11
0,5,27.294688127912362,0.12,0.11
0,6,24.351591323771842,0.11,0.1
0,6,25.0,0.13,0.12
0,6,31.953090617340916,0.13,0.14
0,6,27.294688127912362,0.11,0.1
0,6,31.76476034853718,0.13,0.14
0,6,32.31098884280702,0.11,0.12
0,6,37.107950630558946,0.09,0.1
0,7,21.95449840010015,0.12,0.11
0,7,26.30589287593181,0.14,0.13
0,7,24.041630560342615,0.12,0.11
0,7,28.861739379323623,0.1,0.09
0,7,29.546573405388315,0.1,0.09
0,7,25.632011235952593,0.12,0.11
0,7,29.427877939124322,0.12,0.11
0,8,35.38361202590826,0.13,0.14
0,8,33.24154027718932,0.11,0.12
0,8,25.96150997149434,0.11,0.1
0,8,19.72308292331602,0.09,0.08
0,8,29.068883707497267,0.11,0.1
0,8,16.55294535724685,0.11,0.1
0,8,26.1725046566048,0.11,0.1
0,8,18.027756377319946,0.11,0.1
0,9,39.81205847478876,0.12,0.13
0,9,62.24146527838174,0.1,0.11
0,9,33.734255586866,0.1,0.11
0,9,58.7962583843564,0.1,0.11
0,10,12.206555615733702,0.15,0.14
0,10,27.16615541441225,0.13,0.12
0,10,29.732137494637012,0.11,0.1
0,10,29.614185789921695,0.13,0.12
0,10,26.92582403567252,0.09,0.08
0,10,34.132096331752024,0.11,0.12
0,10,29.427877939124322,0.11,0.1
0,11,33.61547262794322,0.14,0.15
0,11,32.64965543462902,0.1,0.11
0,11,24.331050121192877,0.1,0.09
0,11,26.248809496813376,0.14,0.13
0,11,32.64965543462902,0.1,0.11
0,11,32.984845004941285,0.14,0.15
0,11,19.209372712298546,0.1,0.09
0,12,27.202941017470888,0.13,0.12
0,12,48.33218389437829,0.15,0.16
0,12,43.04648650006177,0.13,0.14
0,12,46.14108798023731,0.13,0.14
0,13,24.698178070456937,0.1,0.09
0,13,26.248809496813376,0.1,0.09
0,13,28.792360097775937,0.16,0.15
0,13,23.194827009486403,0.1,0.09
0,13,26.1725046566048,0.14,0.13
0,13,25.632011235952593,0.14,0.13
0,13,18.24828759089466,0.1,0.09
0,13,19.026297590440446,0.12,0.11
0,14,29.732137494637012,0.11,0.1
0,14,29.068883707497267,0.07,0.06
0,14,36.0,0.11,0.12
0,14,40.311288741492746,0.11,0.12
0,14,25.238858928247925,0.11,0.1
0,14,45.89117562233506,0.13,0.14
0,15,28.792360097775937,0.1,0.09
0,15,35.38361202590826,0.1,0.11
0,15,29.614185789921695,0.1,0.09
0,15,25.495097567963924,0.1,0.09
0,15,26.92582403567252,0.16,0.15
0,15,24.166091947189145,0.1,0.09
0,16,38.948684188300895,0.07,0.08
0,16,39.6232255123179,0.15,0.16
0,16,33.61547262794322,0.13,0.14
0,16,39.824615503479755,0.11,0.12
0,16,19.6468827043885,0.13,0.12
0,17,53.85164807134504,0.12,0.13
0,17,33.015148038438355,0.1,0.11
0,17,47.75981574503821,0.12,0.13
0,17,26.570660511172846,0.1,0.09
0,17,32.28002478313795,0.12,0.13
0,18,23.430749027719962,0.18,0.17
0,18,34.0,0.11,0.12
0,18,28.600699292150182,0.11,0.1
0,18,32.01562118716424,0.11,0.12
0,18,36.61966684720111,0.11,0.12
0,18,34.713109915419565,0.09,0.1
0,18,24.08318915758459,0.13,0.12
0,19,28.792360097775937,0.17,0.16
0,19,29.427877939124322,0.1,0.09
0,19,31.064449134018133,0.08,0.09
0,19,31.304951684997057,0.12,0.13
0,19,39.11521443121589,0.14,0.15
0,19,32.526911934581186,0.14,0.15
0,19,30.870698080866262,0.1,0.11
0,20,32.31098884280702,0.17,0.18
0,20,38.8329756778952,0.07,0.08
0,20,34.0,0.11,0.12
0,20,29.068883707497267,0.11,0.1
0,20,32.55764119219941,0.13,0.14
0,20,28.635642126552707,0.13,0.12
0,21,30.528675044947494,0.18,0.19
0,21,35.0,0.08,0.09
0,21,24.020824298928627,0.14,0.13
0,21,23.194827009486403,0.12,0.11
0,21,25.612496949731394,0.14,0.13
0,21,28.30194339616981,0.1,0.09
0,21,27.459060435491963,0.14,0.13
0,22,41.677331968349414,0.11,0.12
0,22,30.528675044947494,0.19,0.2
0,22,44.721359549995796,0.11,0.12
0,22,37.64306044943742,0.11,0.12
0,22,45.221676218380054,0.15,0.16
0,23,34.0,0.12,0.13
0,23,41.617304093369626,0.14,0.15
0,23,22.360679774997898,0.12,0.11
0,23,30.01666203960727,0.16,0.17
0,23,26.627053911388696,0.12,0.11
0,23,33.12099032335839,0.16,0.17
0,24,49.09175083453431,0.19,0.2
0,24,39.96248240537617,0.13,0.14
0,24,49.4064773081425,0.11,0.12
0,24,31.016124838541646,0.15,0.16
0,25,31.064449134018133,0.16,0.17
0,25,40.24922359499622,0.16,0.17
0,25,54.00925846556311,0.16,0.17
0,25,23.021728866442675,0.14,0.13
0,25,60.53924347066124,0.14,0.15
0,25,24.698178070456937,0.1,0.09
0,26,32.202484376209235,0.23,0.24
0,26,22.360679774997898,0.15,0.14
0,26,36.124783736376884,0.15,0.16
0,26,34.17601498127012,0.11,0.12
0,26,39.824615503479755,0.21,0.22
0,26,37.12142238654117,0.13,0.14
0,27,28.160255680657446,0.18,0.17
0,27,23.430749027719962,0.22,0.21
0,27,27.202941017470888,0.14,0.13
0,27,38.2099463490856,0.18,0.19
0,27,30.4138126514911,0.18,0.19
0,27,33.0,0.14,0.15
0,28,37.48332962798263,0.15,0.16
0,28,27.784887978899608,0.19,0.18
0,28,55.97320787662612,0.21,0.22
0,28,30.0,0.21,0.21
0,28,40.44749683231337,0.17,0.18
0,29,33.24154027718932,0.16,0.17
0,29,31.304951684997057,0.24,0.25
0,29,26.30589287593181,0.18,0.17
0,29,19.4164878389476,0.18,0.17
0,29,25.495097567963924,0.14,0.13
0,29,22.20360331117452,0.21,0.2
0,29,23.194827009486403,0.19,0.18
0,29,19.235384061671343,0.12,0.11
0,29,20.223748416156685,0.16,0.15
0,30,28.653097563788805,0.17,0.16
0,30,31.304951684997057,0.25,0.26
0,30,22.80350850198276,0.19,0.18
0,30,27.586228448267445,0.17,0.16
0,30,32.64965543462902,0.15,0.16
0,30,32.57299494980466,0.23,0.24
0,30,26.1725046566048,0.2,0.19
0,30,35.6931365951495,0.15,0.16
0,31,24.596747752497688,0.24,0.23
0,31,40.80441152620633,0.16,0.17
0,31,25.059928172283335,0.14,0.13
0,31,26.68332812825267,0.2,0.19
0,31,32.7566787083184,0.17,0.18
0,31,23.600847442411894,0.12,0.11
0,32,45.880278987817846,0.24,0.25
0,32,8.94427190999916,0.21,0.2
0,32,26.90724809414742,0.17,0.16
0,32,61.71709649683789,0.17,0.18
0,32,26.870057685088806,0.2,0.19
0,32,59.30430001273095,0.2,0.21
0,33,25.709920264364882,0.26,0.25
0,33,28.653097563788805,0.14,0.13
0,33,29.120439557122072,0.18,0.17
0,33,25.495097567963924,0.14,0.13
0,33,25.612496949731394,0.21,0.2
0,33,26.92582403567252,0.2,0.19
0,33,19.026297590440446,0.12,0.11
0,33,16.1245154965971,0.19,0.18
0,34,26.019223662515376,0.24,0.23
0,34,32.202484376209235,0.17,0.18
0,34,27.784887978899608,0.17,0.16
0,34,33.13608305156178,0.17,0.18
0,34,30.0,0.2,0.2
0,34,28.792360097775937,0.11,0.1
0,34,20.615528128088304,0.17,0.16
0,35,29.017236257093817,0.24,0.23
0,35,22.090722034374522,0.16,0.15
0,35,30.01666203960727,0.08,0.09
0,35,24.020824298928627,0.18,0.17
0,35,28.442925306655784,0.18,0.17
0,35,32.64965543462902,0.1,0.11
0,35,19.026297590440446,0.14,0.13
0,35,16.1245154965971,0.18,0.17
0,36,35.0,0.15,0.16
0,36,28.792360097775937,0.25,0.24
0,36,18.110770276274835,0.15,0.14
0,36,30.01666203960727,0.13,0.14
0,36,23.0,0.19,0.18
0,36,16.55294535724685,0.11,0.1
0,36,21.213203435596427,0.15,0.14
0,36,19.4164878389476,0.17,0.16
0,37,33.37663853655727,0.16,0.17
0,37,32.31098884280702,0.22,0.23
0,37,37.44329045369811,0.18,0.19
0,37,24.166091947189145,0.14,0.13
0,37,17.804493814764857,0.16,0.15
0,37,42.0,0.14,0.15
0,38,33.24154027718932,0.17,0.18
0,38,36.0,0.19,0.2
0,38,30.479501308256342,0.15,0.16
0,38,39.824615503479755,0.17,0.18
0,38,26.627053911388696,0.13,0.12
0,39,35.34119409414458,0.2,0.21
0,39,19.849433241279208,0.24,0.23
0,39,35.17101079013795,0.16,0.17
0,39,28.160255680657446,0.18,0.17
0,39,28.178005607210743,0.14,0.13
0,39,23.600847442411894,0.1,0.09
0,39,20.8806130178211,0.16,0.15
0,39,25.317977802344327,0.12,0.11
0,40,31.953090617340916,0.21,0.22
0,40,24.839484696748443,0.23,0.22
0,40,34.66987164671943,0.15,0.16
0,40,34.36568055487916,0.13,0.14
0,40,23.769728648009426,0.19,0.18
0,40,39.824615503479755,0.19,0.2
0,40,35.510561809129406,0.15,0.16
0,41,34.713109915419565,0.22,0.23
0,41,35.0,0.24,0.25
0,41,28.653097563788805,0.12,0.11
0,41,32.802438933713454,0.22,0.23
0,41,36.71511950137164,0.12,0.13
0,41,32.2490309931942,0.16,0.17
0,42,30.528675044947494,0.25,0.26
0,42,30.01666203960727,0.21,0.22
0,42,28.653097563788805,0.11,0.1
0,42,46.238512086787566,0.15,0.16
0,42,32.526911934581186,0.15,0.16
0,42,26.076809620810597,0.11,0.1
0,43,17.804493814764857,0.24,0.23
0,43,25.079872407968907,0.24,0.23
0,43,21.400934559032695,0.18,0.17
0,43,22.847319317591726,0.18,0.17
0,43,19.6468827043885,0.16,0.15
0,43,23.430749027719962,0.16,0.15
0,43,21.93171219946131,0.2,0.19
0,43,19.697715603592208,0.16,0.15
0,43,19.235384061671343,0.1,0.09
0,44,28.0,0.23,0.22
0,44,22.02271554554524,0.15,0.14
0,44,47.38143096192854,0.23,0.24
0,44,40.80441152620633,0.17,0.18
0,44,46.238512086787566,0.15,0.16
0,44,38.948684188300895,0.19,0.2
0,45,20.024984394500787,0.24,0.23
0,45,17.26267650163207,0.24,0.23
0,45,24.839484696748443,0.16,0.15
0,45,26.92582403567252,0.18,0.17
0,45,21.213203435596427,0.16,0.15
0,45,21.2602916254693,0.14,0.13
0,45,29.154759474226502,0.2,0.19
0,45,26.076809620810597,0.18,0.17
0,46,28.653097563788805,0.15,0.14
0,46,36.40054944640259,0.23,0.24
0,46,33.12099032335839,0.19,0.2
0,46,37.33630940518894,0.15,0.16
0,46,29.154759474226502,0.19,0.18
0,47,30.59411708155671,0.2,0.21
0,47,51.419840528729765,0.2,0.21
0,47,29.120439557122072,0.14,0.13
0,47,46.010868281309364,0.14,0.15
0,47,22.627416997969522,0.16,0.15
0,48,15.0,0.21,0.2
0,48,19.79898987322333,0.25,0.24
0,48,34.0,0.21,0.22
0,48,20.09975124224178,0.17,0.16
0,48,24.186773244895647,0.17,0.16
0,48,32.64965543462902,0.19,0.2
0,48,34.539832078341085,0.15,0.16
0,48,18.24828759089466,0.13,0.12
0,49,48.373546489791295,0.2,0.21
0,49,17.0,0.24,0.23
0,49,44.94441010848846,0.16,0.17
0,49,25.632011235952593,0.18,0.17
0,49,25.495097567963924,0.1,0.09
0,49,37.107950630558946,0.16,0.17
0,50,32.31098884280702,0.23,0.24
0,50,30.528675044947494,0.19,0.2
0,50,37.57658845611187,0.17,0.18
0,50,39.824615503479755,0.21,0.22
0,50,27.459060435491963,0.21,0.2
0,50,35.4682957019364,0.11,0.12
0,51,28.0,0.22,0.21
0,51,26.1725046566048,0.24,0.23
0,51,30.479501308256342,0.14,0.15
0,51,26.1725046566048,0.24,0.23
0,51,21.213203435596427,0.16,0.15
0,51,33.734255586866,0.18,0.19
0,51,35.608987629529715,0.16,0.17
0,51,23.600847442411894,0.2,0.19
0,52,34.058772731852805,0.25,0.26
0,52,24.698178070456937,0.17,0.16
0,52,43.04648650006177,0.17,0.18
0,52,24.20743687382041,0.17,0.16
0,52,43.41658669218482,0.15,0.16
0,52,28.160255680657446,0.17,0.16
0,53,24.351591323771842,0.24,0.23
0,53,29.427877939124322,0.22,0.21
0,53,28.160255680657446,0.12,0.11
0,53,30.59411708155671,0.1,0.11
0,53,39.11521443121589,0.22,0.23
0,53,31.89043743820395,0.26,0.27
0,53,28.30194339616981,0.16,0.15
0,54,28.792360097775937,0.22,0.21
0,54,24.698178070456937,0.15,0.14
0,54,29.120439557122072,0.25,0.24
0,54,26.0,0.17,0.16
0,54,25.0,0.23,0.22
0,54,34.0147027033899,0.29,0.3
0,54,29.427877939124322,0.13,0.12
0,54,19.209372712298546,0.17,0.16
0,55,23.345235059857504,0.16,0.15
0,55,39.56008088970496,0.22,0.23
0,55,28.635642126552707,0.18,0.17
0,55,24.413111231467404,0.18,0.17
0,55,39.96248240537617,0.18,0.19
0,55,30.0,0.22,0.22
0,55,19.6468827043885,0.2,0.19
0,56,38.3275357934736,0.19,0.2
0,56,49.92995093127971,0.15,0.16
0,56,46.238512086787566,0.15,0.16
0,56,35.4682957019364,0.11,0.12
0,56,38.8329756778952,0.21,0.22
0,57,26.019223662515376,0.22,0.21
