0.1,1326
0.1,1618
0.1,1518
0.1,1486
0.1,1528
0.1,1625
0.1,1738
0.1,1806
0.1,1742
0.1,1507
0.1,1468
0.1,1703
0.1,1782
0.1,1532
0.1,1641
0.1,1725
0.1,1782
0.1,1676
0.1,1620
0.1,1440
0.1,1611
0.1,1761
0.1,1665
0.1,1676
0.1,1671
0.1,1531
0.1,1596
0.1,1565
0.1,1504
0.1,1455
0.1,1590
0.1,1733
0.1,1757
0.1,1511
0.1,1653
0.1,1575
0.1,1652
0.1,1482
0.1,1776
0.1,1518
0.1,1748
0.1,1623
0.1,1760
0.1,1590
0.1,1405
0.1,1481
0.1,1583
0.1,1687
0.1,1554
0.1,1378
0.1,1517
0.1,1582
0.1,1864
0.1,1306
0.1,1615
0.1,1515
0.1,1716
0.1,1262
0.1,1599
0.1,1656
0.1,1677
0.1,1502
0.1,1640
0.1,1535
0.1,1402
0.1,1475
0.1,1431
0.1,1607
0.1,1724
0.1,1564
0.1,1542
0.1,1513
0.1,1568
0.1,1569
0.1,1639
0.1,1644
0.1,1518
0.1,1544
0.1,1633
0.1,1372
0.1,1498
0.1,1578
0.1,1473
0.1,1319
0.1,1643
0.1,1669
0.1,1635
0.1,1782
0.1,1421
0.1,1550
0.1,1443
0.1,1796
0.1,1411
0.1,1689
0.1,1621
0.1,1476
0.1,1405
0.1,1860
0.1,1497
0.1,1715
0.1,1950
0.1,1525
0.1,1321
0.1,1718
0.1,1838
0.1,1661
0.1,1807
0.1,1645
0.1,1301
0.1,1505
0.1,1465
0.1,1687
0.1,1732
0.1,1662
0.1,1685
0.1,1636
0.1,1501
0.1,1804
0.1,1522
0.1,1799
0.1,1482
0.1,1598
0.1,1488
0.1,1602
0.1,1661
0.1,1590
0.1,1521
0.1,1426
0.1,1553
0.1,1416
0.1,1803
0.1,1722
0.1,1538
0.1,1606
0.1,1466
0.1,1698
0.1,1897
0.1,1776
0.1,1466
0.1,1711
0.1,1684
0.1,1367
0.1,1682
0.1,1573
0.1,1723
0.1,1740
0.1,1541
0.1,1505
0.1,1530
0.1,1320
0.1,1914
0.1,1605
0.1,1705
0.1,1701
0.1,1387
