91.0,2.0,0.006113531580652145,0.18,1351.0,ch to bs
37.0,50.0,9.099989789502462e-06,0.58,1344.0,cch recive each,cch anno,cch anno,cch recive each,cch recive each,cch recive each,cch recive each
41.0,58.0,0.004217079827809394,0.25,1318.0,merge pkt 
95.0,69.0,0.009077680756663051,0.23,1403.0,cm send optimize
100.0,99.0,0.00018475827497342167,0.33,1126.0,data cm to ch
99.0,68.0,0.00784258976164705,0.29,1218.0,ch to bs
99.0,100.0,0.01063933681861435,0.32,958.0,ch to bs
52.0,34.0,0.11353842100752319,0.28,1323.0,cm send optimize
35.0,58.0,0.00011361476446087075,0.27,1345.0,data cm to ch
98.0,88.0,0.0020328011186383386,0.3,1282.0,ch to bs
10.0,52.0,9.068781737455492e-05,0.48,1397.0,data cm to ch
27.0,51.0,4.654926443194292e-06,0.52,1195.0,cch recive each,cch recive each
42.0,55.0,0.000491262637779867,0.42,1222.0,merge pkt 
48.0,52.0,0.00020773737711804506,0.6,1274.0,ch to bs
14.0,62.0,0.008074860465331733,0.34,1285.0,cm send optimize
12.0,59.0,0.0002740559793726401,0.66,1213.0,merge pkt 
95.0,5.0,0.009042870348934496,0.48,1081.0,ch to bs
100.0,83.0,9.307746621654214e-06,0.2,1392.0,cch recive each
100.0,90.0,0.005554036718632857,0.21,1190.0,ch to bs
100.0,21.0,0.00017218030497306825,0.27,1218.0,data cm to ch
99.0,27.0,0.007296059174304037,0.17,1173.0,ch to bs
100.0,96.0,0.006086159155294177,0.27,1086.0,ch to bs
99.0,3.0,0.00014680151863807737,0.29,1295.0,data cm to ch
25.0,56.0,3.189134130444635e-06,0.69,1320.0,cch anno,cch anno,cch anno,cch recive each
95.0,47.0,0.00016438591163382005,0.16,1414.0,data cm to ch
97.0,100.0,0.010051734260296447,0.51,1027.0,ch to bs
51.0,89.0,0.2504652827893635,0.04,1373.0,cm send optimize
25.0,31.0,0.004446003412418355,0.42,1338.0,merge pkt 
94.0,91.0,0.007626658777949077,0.24,1185.0,ch to bs
49.0,31.0,0.06641294970112396,0.41,1325.0,cm send optimize
88.0,56.0,0.001238258541310328,0.69,1187.0,merge pkt ,ch to bs
99.0,98.0,0.0065278132439696,0.19,1225.0,ch to bs
41.0,48.0,0.00011908676451109464,0.41,1419.0,data cm to ch
48.0,58.0,8.941660248320868e-05,0.36,1249.0,data cm to ch
21.0,54.0,0.00304096553911033,0.65,1192.0,ch recive out of energy 
85.0,98.0,0.0036204315069171,0.37,1303.0,ch to bs
8.0,46.0,0.1229676914019634,0.22,1271.0,cm send optimize
51.0,61.0,1.5903491020358128e-06,0.57,1270.0,cch recive each,cch recive each,cch recive each,cch recive each,cch recive each,cch recive each
100.0,5.0,0.00886487960596568,0.23,1223.0,ch to bs
22.0,41.0,0.0013254137010810779,0.88,1229.0,merge pkt 
100.0,17.0,0.008257715616982231,0.3,1285.0,ch to bs
29.0,51.0,0.0014920974581138617,0.42,1245.0,merge pkt 
98.0,83.0,0.006459235649626253,0.34,1253.0,ch to bs
93.0,97.0,0.007601017049281469,0.34,1213.0,ch to bs
44.0,5.0,0.2013981392857008,0.24,1328.0,cm send optimize
94.0,39.0,0.0021631721772860726,0.44,1222.0,ch to bs
42.0,46.0,4.247863098793538e-06,0.66,1131.0,cch recive each,cch recive each,cch recive each,cch recive each,cch recive each
87.0,49.0,0.005056354455367026,0.18,1283.0,cm send optimize
99.0,94.0,3.2325189427874343e-06,0.36,1191.0,cch recive each
95.0,86.0,0.0068684398052846814,0.27,1180.0,ch to bs
