0.3,1169
0.3,1219
0.3,1099
0.3,1122
0.3,1016
0.3,1203
0.3,1019
0.3,1151
0.3,1094
0.3,1015
0.3,1040
0.3,1168
0.3,1031
0.3,954
0.3,1322
0.3,1045
0.3,996
0.3,1195
0.3,1134
0.3,1047
0.3,1190
0.3,1173
0.3,1210
0.3,1234
0.3,1155
0.3,1314
0.3,973
0.3,1032
0.3,1132
0.3,1052
0.3,1114
0.3,970
0.3,1159
0.3,1094
0.3,1255
0.3,1004
0.3,1146
0.3,1119
0.3,1202
0.3,1069
0.3,1251
0.3,1228
0.3,1070
0.3,1151
0.3,1032
0.3,1043
0.3,1031
0.3,1127
0.3,1173
0.3,1142
0.3,1069
0.3,1098
0.3,1282
0.3,1203
0.3,1119
0.3,1065
0.3,1120
0.3,1069
0.3,1039
0.3,1095
0.3,1231
0.3,1221
0.3,1103
0.3,1163
0.3,963
0.3,1250
0.3,882
0.3,1096
0.3,1114
0.3,1106
0.3,1081
0.3,1093
0.3,879
0.3,903
0.3,1083
0.3,1036
0.3,927
0.3,1087
0.3,1007
0.3,1127
0.3,1147
0.3,1191
0.3,1082
0.3,1106
0.3,1220
0.3,1212
0.3,1068
0.3,1107
0.3,1110
0.3,1146
0.3,1146
0.3,1059
0.3,1004
0.3,1009
0.3,1013
0.3,1062
0.3,1088
0.3,1020
0.3,900
0.3,1252
0.3,1271
