99.0,14.0,0.006896421105387658,0.7,666.0,ch to bs
91.0,100.0,0.003996049477598494,0.7,456.0,ch to bs
100.0,98.0,0.008715950559377407,0.7,515.0,ch to bs
100.0,10.0,0.0049438461869783295,0.7,481.0,ch to bs
88.0,99.0,0.0007039962631104841,0.7,729.0,ch to bs
98.0,90.0,0.0002164102827286489,0.7,663.0,data cm to ch
98.0,94.0,0.007457379250369742,0.7,685.0,ch to bs
98.0,90.0,0.005270240404327161,0.7,569.0,ch to bs
91.0,84.0,0.001000816868676365,0.7,532.0,ch to bs
100.0,13.0,0.0062116759469596165,0.7,531.0,ch to bs
96.0,5.0,0.008297005576023675,0.7,618.0,ch to bs
100.0,76.0,0.006982082136066863,0.7,666.0,ch to bs
95.0,12.0,0.0018147468156663156,0.7,574.0,ch to bs
96.0,97.0,0.00012286060740841987,0.7,601.0,data cm to ch
98.0,17.0,0.006172665533708276,0.7,695.0,ch to bs
97.0,1.0,0.0031085847996163143,0.7,327.0,ch to bs
99.0,90.0,0.008644446290350848,0.7,588.0,ch to bs
98.0,82.0,0.007884819408654053,0.7,513.0,ch to bs
97.0,18.0,0.0064196313021026175,0.7,705.0,ch to bs
95.0,28.0,6.981230730990037e-06,0.7,629.0,cch anno,cch anno,cch recive each,cch anno,cch anno,cch anno,cch anno,cch anno,cch,cch,cch
97.0,8.0,0.00829557820864631,0.7,464.0,ch to bs
100.0,92.0,0.00884268514767182,0.7,540.0,ch to bs
97.0,50.0,0.0042115580384054895,0.7,681.0,ch to bs
94.0,46.0,4.424657507630173e-05,0.7,730.0,data cm to ch
99.0,44.0,0.005130460275433514,0.7,745.0,ch to bs
99.0,9.0,0.007202028500302772,0.7,434.0,ch to bs
94.0,8.0,0.00596391525038446,0.7,655.0,ch to bs
99.0,99.0,0.002773961985349529,0.7,663.0,ch to bs
99.0,25.0,6.3848371221213206e-06,0.7,758.0,cch anno,cch anno,cch anno,cch anno,cch,cch,cch,cch,cch
98.0,3.0,4.453312332781549e-05,0.7,598.0,data cm to ch
100.0,11.0,0.007638946233748819,0.7,696.0,ch to bs
98.0,99.0,0.004205763782008641,0.7,441.0,ch to bs
83.0,96.0,0.0006852405920177505,0.7,579.0,ch to bs
97.0,4.0,0.008918934825004797,0.7,604.0,ch to bs
98.0,1.0,7.75255668503619e-06,0.7,542.0,cch anno,cch anno,cch anno,cch anno,cch anno,cch,cch,cch,cch
95.0,93.0,0.0024039288036035106,0.7,399.0,ch to bs
92.0,3.0,0.000177049188351656,0.7,600.0,data cm to ch,ch recive out of energy 
99.0,4.0,0.007564433533679823,0.7,549.0,ch to bs
96.0,3.0,0.00010054541727197867,0.7,413.0,data cm to ch
97.0,2.0,0.00021479171828323653,0.7,402.0,data cm to ch
99.0,95.0,0.0035245097650532502,0.7,636.0,ch to bs
100.0,7.0,0.001811608501305754,0.7,437.0,ch to bs
94.0,95.0,0.0021932071469894085,0.7,513.0,ch to bs
95.0,9.0,0.00010073501901865817,0.7,659.0,data cm to ch
93.0,24.0,0.005150492485656895,0.7,620.0,ch to bs
99.0,62.0,0.003563805493402994,0.7,669.0,ch to bs
96.0,93.0,0.007119347144027554,0.7,610.0,ch to bs
91.0,5.0,0.0016394509227740715,0.7,842.0,ch recive out of energy 
86.0,100.0,0.00022079336096523158,0.7,584.0,data cm to ch
98.0,94.0,0.00010659786303980374,0.7,589.0,data cm to ch
