1,1,19.209372712298546,0.4
1,1,18.788294228055936,0.4
1,1,20.808652046684813,0.4
1,1,28.0178514522438,0.4
1,1,19.924858845171276,0.4
1,1,23.706539182259394,0.4
1,1,30.4138126514911,0.4
1,1,14.7648230602334,0.4
1,1,27.459060435491963,0.4
1,1,27.80287754891569,0.4
1,2,18.439088914585774,0.4
1,2,22.360679774997898,0.4
1,2,17.26267650163207,0.4
1,2,20.12461179749811,0.4
1,2,17.72004514666935,0.4
1,2,25.179356624028344,0.4
1,2,30.59411708155671,0.4
1,2,22.02271554554524,0.4
1,2,25.019992006393608,0.4
1,2,19.924858845171276,0.4
1,3,21.02379604162864,0.4
1,3,19.6468827043885,0.4
1,3,17.88854381999832,0.4
1,3,24.413111231467404,0.4
1,3,26.248809496813376,0.4
1,3,20.8806130178211,0.4
1,3,26.40075756488817,0.4
1,3,20.0,0.4
1,3,19.697715603592208,0.4
1,4,29.017236257093817,0.4
1,4,20.223748416156685,0.4
1,4,23.021728866442675,0.4
1,4,27.784887978899608,0.4
1,4,25.495097567963924,0.4
1,4,32.202484376209235,0.4
1,4,22.80350850198276,0.4
1,4,14.7648230602334,0.4
1,5,15.524174696260024,0.4
1,5,30.870698080866262,0.4
1,5,30.675723300355934,0.4
1,5,34.713109915419565,0.4
1,5,27.784887978899608,0.4
1,5,20.518284528683193,0.4
1,5,25.45584412271571,0.4
1,5,22.135943621178654,0.4
1,6,24.186773244895647,0.4
1,6,19.6468827043885,0.4
1,6,25.495097567963924,0.4
1,6,22.135943621178654,0.4
1,6,20.024984394500787,0.4
1,6,24.186773244895647,0.4
1,6,17.69180601295413,0.4
1,6,23.345235059857504,0.4
1,6,20.808652046684813,0.4
1,6,22.360679774997898,0.4
1,7,23.53720459187964,0.4
1,7,27.294688127912362,0.4
1,7,18.027756377319946,0.4
1,7,26.248809496813376,0.4
1,7,21.95449840010015,0.4
1,7,26.40075756488817,0.4
1,7,16.55294535724685,0.4
1,7,19.026297590440446,0.4
1,8,34.9857113690718,0.4
1,8,23.769728648009426,0.4
1,8,27.51363298439521,0.4
1,8,24.041630560342615,0.4
1,8,21.400934559032695,0.4
1,8,24.166091947189145,0.4
1,8,27.018512172212592,0.4
1,9,17.204650534085253,0.4
1,9,24.351591323771842,0.4
1,9,28.635642126552707,0.4
1,9,23.194827009486403,0.4
1,9,27.313000567495326,0.4
1,9,20.248456731316587,0.4
1,9,26.019223662515376,0.4
1,9,28.231188426986208,0.4
1,10,30.870698080866262,0.4
1,10,26.1725046566048,0.4
1,10,29.966648127543394,0.4
1,10,29.698484809834994,0.4
1,10,28.635642126552707,0.4
1,10,17.26267650163207,0.4
1,10,23.706539182259394,0.4
1,10,15.811388300841896,0.4
1,11,20.615528128088304,0.4
1,11,23.53720459187964,0.4
1,11,21.400934559032695,0.4
1,11,20.615528128088304,0.4
1,11,22.47220505424423,0.4
1,11,22.02271554554524,0.4
1,11,18.24828759089466,0.4
1,11,21.02379604162864,0.4
1,11,21.18962010041709,0.4
1,11,24.08318915758459,0.4
1,12,27.85677655436824,0.4
1,12,26.627053911388696,0.4
1,12,25.298221281347036,0.4
1,12,29.614185789921695,0.4
1,12,23.345235059857504,0.4
1,12,28.071337695236398,0.4
1,13,36.345563690772494,0.4
1,13,26.832815729997478,0.4
1,13,39.824615503479755,0.4
1,13,25.942243542145693,0.4
1,13,41.23105625617661,0.4
1,13,39.45883931389772,0.4
1,14,26.1725046566048,0.4
1,14,26.0,0.4
1,14,33.12099032335839,0.4
1,14,17.204650534085253,0.4
1,14,18.788294228055936,0.4
1,14,29.068883707497267,0.4
1,14,19.6468827043885,0.4
1,14,41.048751503547585,0.4
1,15,29.410882339705484,0.4
1,15,30.0,0.4
1,15,25.495097567963924,0.4
1,15,29.5296461204668,0.4
1,15,29.017236257093817,0.4
1,15,15.033296378372908,0.4
1,15,23.345235059857504,0.4
1,16,35.6931365951495,0.4
1,16,27.80287754891569,0.4
1,16,26.68332812825267,0.4
1,16,27.892651361962706,0.4
1,16,35.4682957019364,0.4
1,16,17.46424919657298,0.4
1,16,17.08800749063506,0.4
1,16,26.076809620810597,0.4
1,17,23.0,0.4
1,17,30.4138126514911,0.4
1,17,23.194827009486403,0.4
1,17,19.79898987322333,0.4
1,17,22.135943621178654,0.4
1,17,17.204650534085253,0.4
1,17,18.384776310850235,0.4
1,17,15.033296378372908,0.4
1,17,24.08318915758459,0.4
1,18,26.419689627245813,0.4
1,18,32.64965543462902,0.4
1,18,30.4138126514911,0.4
1,18,30.4138126514911,0.4
1,18,23.345235059857504,0.4
1,18,20.024984394500787,0.4
1,19,18.601075237738275,0.4
1,19,19.026297590440446,0.4
1,19,18.973665961010276,0.4
1,19,18.439088914585774,0.4
1,19,21.470910553583888,0.4
1,19,29.410882339705484,0.4
1,19,26.68332812825267,0.4
1,19,22.80350850198276,0.4
1,19,25.019992006393608,0.4
1,20,22.20360331117452,0.4
1,20,21.470910553583888,0.4
1,20,21.633307652783937,0.4
1,20,20.0,0.4
1,20,19.924858845171276,0.4
1,20,26.248809496813376,0.4
1,20,22.135943621178654,0.4
1,20,21.400934559032695,0.4
1,21,27.784887978899608,0.4
1,21,25.059928172283335,0.4
1,21,25.495097567963924,0.4
1,21,23.345235059857504,0.4
1,21,30.805843601498726,0.4
1,21,17.26267650163207,0.4
1,21,19.1049731745428,0.4
1,21,19.026297590440446,0.4
1,22,30.0,0.4
1,22,28.284271247461902,0.4
1,22,22.47220505424423,0.4
1,22,23.0,0.4
1,22,29.427877939124322,0.4
1,22,20.223748416156685,0.4
1,22,24.186773244895647,0.4
1,22,20.024984394500787,0.4
1,23,36.61966684720111,0.4
1,23,42.7551166528639,0.4
1,23,20.808652046684813,0.4
1,23,22.20360331117452,0.4
1,23,23.706539182259394,0.4
1,23,24.166091947189145,0.4
1,23,24.413111231467404,0.4
1,24,29.732137494637012,0.4
1,24,17.4928556845359,0.4
1,24,21.95449840010015,0.4
1,24,24.698178070456937,0.4
1,24,22.135943621178654,0.4
1,24,23.53720459187964,0.4
1,24,24.186773244895647,0.4
1,24,26.40075756488817,0.4
1,25,26.40075756488817,0.4
1,25,31.89043743820395,0.4
1,25,24.596747752497688,0.4
1,25,19.209372712298546,0.4
1,25,25.079872407968907,0.4
1,25,27.892651361962706,0.4
1,25,23.194827009486403,0.4
1,25,22.80350850198276,0.4
1,26,26.476404589747453,0.4
1,26,30.23243291566195,0.4
1,26,18.439088914585774,0.4
1,26,32.01562118716424,0.4
1,26,29.068883707497267,0.4
1,26,18.027756377319946,0.4
1,26,29.017236257093817,0.4
1,26,28.178005607210743,0.4
1,27,22.825424421026653,0.4
1,27,21.633307652783937,0.4
1,27,30.01666203960727,0.4
1,27,23.345235059857504,0.4
1,27,26.570660511172846,0.4
1,27,28.635642126552707,0.4
1,27,21.18962010041709,0.4
1,27,23.53720459187964,0.4
1,27,21.0,0.4
1,28,25.019992006393608,0.4
1,28,21.95449840010015,0.4
1,28,25.079872407968907,0.4
1,28,20.8806130178211,0.4
1,28,29.068883707497267,0.4
1,28,21.470910553583888,0.4
1,28,26.1725046566048,0.4
1,28,31.144823004794873,0.4
1,29,26.019223662515376,0.4
1,29,23.021728866442675,0.4
1,29,28.178005607210743,0.4
1,29,22.360679774997898,0.4
1,29,21.02379604162864,0.4
1,29,20.615528128088304,0.4
1,29,23.430749027719962,0.4
1,29,25.612496949731394,0.4
1,29,29.017236257093817,0.4
1,30,27.730849247724095,0.4
1,30,23.021728866442675,0.4
1,30,28.635642126552707,0.4
1,30,26.248809496813376,0.4
1,30,24.041630560342615,0.4
1,30,17.0,0.4
1,30,22.02271554554524,0.4
1,30,17.26267650163207,0.4
1,31,24.331050121192877,0.4
1,31,19.209372712298546,0.4
1,31,20.808652046684813,0.4
1,31,25.709920264364882,0.4
1,31,23.706539182259394,0.4
1,31,19.924858845171276,0.4
1,31,24.20743687382041,0.4
