1,ch,"[65.0, 73.0]",2.9898995118616654,0.11
1,ch,"[11.0, 56.0]",2.9995866926936654,0.11
1,ch,"[92.0, 97.0]",2.9737103519856656,0.09
1,ch,"[96.0, 9.0]",2.9708366762256655,0.11
1,ch,"[99.0, 60.0]",2.9738776914416656,0.09
1,ch,"[65.0, 40.0]",2.9905059741936655,0.09
1,ch,"[27.0, 14.0]",2.9994490126936655,0.11
 
2,ch,"[38.0, 8.0]",2.9948002573656654,0.12
2,ch,"[11.0, 22.0]",2.9993153066936653,0.1
2,ch,"[83.0, 75.0]",2.982053655701665,0.1
2,ch,"[63.0, 99.0]",2.9875127238936656,0.12
2,ch,"[88.0, 19.0]",2.9786688493936655,0.12
2,ch,"[24.0, 55.0]",2.9980572406936656,0.12
 
3,ch,"[72.0, 77.0]",2.9865924467056653,0.11
3,ch,"[32.0, 3.0]",2.995119647265666,0.13
3,ch,"[84.0, 2.0]",2.9779115094936652,0.13
3,ch,"[4.0, 50.0]",2.999140160693665,0.11
3,ch,"[53.0, 27.0]",2.992789330405665,0.11
3,ch,"[17.0, 82.0]",2.997794664693665,0.13
 
4,ch,"[11.0, 54.0]",2.9988871426936647,0.12
4,ch,"[70.0, 71.0]",2.987581622081665,0.12
4,ch,"[89.0, 23.0]",2.978112466693665,0.14
4,ch,"[80.0, 100.0]",2.9794332266936645,0.12
4,ch,"[10.0, 21.0]",2.9978210766936653,0.12
 
5,ch,"[7.0, 53.0]",2.998673050693664,0.11
5,ch,"[33.0, 13.0]",2.9952390673656657,0.15
5,ch,"[71.0, 100.0]",2.983493396881665,0.11
5,ch,"[92.0, 69.0]",2.976861796193665,0.09
5,ch,"[72.0, 32.0]",2.986736622965665,0.13
5,ch,"[3.0, 16.0]",2.9985649346936643,0.11
5,ch,"[47.0, 80.0]",2.991576017681665,0.15
5,ch,"[6.0, 94.0]",2.998376034693665,0.13
 
6,ch,"[28.0, 9.0]",2.9954240229936655,0.14
6,ch,"[68.0, 75.0]",2.9875495258416653,0.14
6,ch,"[90.0, 28.0]",2.9775252937816648,0.16
6,ch,"[55.0, 27.0]",2.9915453550616644,0.12
6,ch,"[36.0, 53.0]",2.9981342326936646,0.14
6,ch,"[28.0, 89.0]",2.9941842993936647,0.14
 
7,ch,"[71.0, 86.0]",2.985105822305665,0.13
7,ch,"[41.0, 5.0]",2.9927552816216645,0.13
7,ch,"[14.0, 70.0]",2.998078648693665,0.13
7,ch,"[74.0, 39.0]",2.9845565062256654,0.15
7,ch,"[3.0, 37.0]",2.998120608693665,0.11
7,ch,"[75.0, 4.0]",2.981840506481665,0.15
 
8,ch,"[74.0, 39.0]",2.9857575002256653,0.16
8,ch,"[24.0, 5.0]",2.9977731626936657,0.14
8,ch,"[78.0, 99.0]",2.979654554993665,0.12
8,ch,"[11.0, 54.0]",2.9967463633873295,0.14
8,ch,"[6.0, 94.0]",2.99740255738733,0.14
 
9,ch,"[85.0, 20.0]",2.9788010281936637,0.15
9,ch,"[22.0, 45.0]",2.9975999886936635,0.15
9,ch,"[82.0, 85.0]",2.9797201782416645,0.09
9,ch,"[58.0, 34.0]",2.990376389893664,0.15
9,ch,"[51.0, 75.0]",2.9916151043416646,0.17
9,ch,"[91.0, 56.0]",2.975877980465665,0.11
 
10,ch,"[77.0, 80.0]",2.9825108989616655,0.1
10,ch,"[90.0, 12.0]",2.974527778021665,0.14
10,ch,"[21.0, 8.0]",2.997256578693665,0.14
10,ch,"[56.0, 46.0]",2.9890900424856652,0.14
10,ch,"[4.0, 50.0]",2.9973105393873287,0.14
10,ch,"[57.0, 7.0]",2.988217206885664,0.14
10,ch,"[98.0, 43.0]",2.9723478778256642,0.12
10,ch,"[45.0, 99.0]",2.990585947941664,0.14
10,ch,"[6.0, 94.0]",2.9966082780809953,0.14
 
11,ch,"[3.0, 63.0]",2.9971757146936633,0.15
11,ch,"[37.0, 24.0]",2.9937390833936646,0.15
11,ch,"[86.0, 35.0]",2.9790429789616644,0.15
11,ch,"[59.0, 84.0]",2.988409869505665,0.17
11,ch,"[97.0, 88.0]",2.968597360625665,0.07
 
12,ch,"[56.0, 46.0]",2.9906009844856647,0.16
12,ch,"[40.0, 10.0]",2.992177852693665,0.16
12,ch,"[43.0, 91.0]",2.9913899678936637,0.16
12,ch,"[4.0, 50.0]",2.9966943560809938,0.16
12,ch,"[88.0, 19.0]",2.9544128647873302,0.16
 
13,ch,"[59.0, 88.0]",2.9876174041936627,0.19
13,ch,"[17.0, 36.0]",2.9965880686936637,0.15
13,ch,"[43.0, 1.0]",2.9904089786936656,0.15
13,ch,"[14.0, 90.0]",2.996392948693664,0.15
13,ch,"[56.0, 46.0]",2.9825532149713303,0.17
13,ch,"[96.0, 9.0]",2.9403040404513283,0.17
 
14,ch,"[86.0, 19.0]",2.9769614465456637,0.16
14,ch,"[29.0, 53.0]",2.996254956693663,0.16
14,ch,"[89.0, 87.0]",2.974224047493663,0.08
14,ch,"[79.0, 51.0]",2.980471290165664,0.14
14,ch,"[2.0, 21.0]",2.996290648693664,0.12
14,ch,"[17.0, 82.0]",2.994779081387329,0.14
14,ch,"[33.0, 13.0]",2.98950800473133,0.14
14,ch,"[47.0, 80.0]",2.983788515363329,0.16
 
15,ch,"[93.0, 12.0]",2.9714310213456647,0.15
15,ch,"[78.0, 38.0]",2.982115287925664,0.17
15,ch,"[42.0, 11.0]",2.991135362993663,0.15
15,ch,"[29.0, 39.0]",2.994943030693664,0.19
15,ch,"[45.0, 99.0]",2.982562245883328,0.17
 
16,ch,"[15.0, 26.0]",2.995877744693663,0.14
16,ch,"[69.0, 44.0]",2.985577340625664,0.18
16,ch,"[59.0, 81.0]",2.9864784705656633,0.2
16,ch,"[14.0, 90.0]",2.995396489387329,0.14
16,ch,"[96.0, 9.0]",2.9120715606769934,0.16
 
17,ch,"[24.0, 79.0]",2.9954978946936635,0.15
17,ch,"[45.0, 35.0]",2.991254024693662,0.19
17,ch,"[7.0, 53.0]",2.9955435593873294,0.17
17,ch,"[96.0, 52.0]",2.972000343893663,0.15
17,ch,"[3.0, 16.0]",2.9952901953873283,0.17
17,ch,"[59.0, 84.0]",2.97692090701133,0.21
 
18,ch,"[7.0, 71.0]",2.9953440306936647,0.12
18,ch,"[80.0, 97.0]",2.9764903988816633,0.12
18,ch,"[36.0, 49.0]",2.9951425426936624,0.2
18,ch,"[89.0, 65.0]",2.975521564661664,0.1
18,ch,"[32.0, 98.0]",2.991029595925664,0.14
18,ch,"[0.0, 3.0]",2.994916816693663,0.18
18,ch,"[42.0, 11.0]",2.985165261987328,0.16
18,ch,"[74.0, 39.0]",2.97074822445133,0.2
18,ch,"[74.0, 39.0]",2.969615394451329,0.2
18,ch,"[90.0, 12.0]",2.9475276940433295,0.16
 
19,ch,"[79.0, 55.0]",2.9808372377816617,0.15
19,ch,"[29.0, 31.0]",2.9949949086936627,0.19
19,ch,"[59.0, 88.0]",2.976922028387327,0.21
19,ch,"[89.0, 23.0]",2.952741849387328,0.19
 
20,ch,"[48.0, 85.0]",2.9889785181616655,0.18
20,ch,"[18.0, 71.0]",2.9947885086936634,0.12
20,ch,"[15.0, 26.0]",2.9946608553873273,0.16
20,ch,"[69.0, 2.0]",2.980674650993664,0.14
20,ch,"[95.0, 77.0]",2.970136135861662,0.12
20,ch,"[56.0, 46.0]",2.9792538309713295,0.2
 
21,ch,"[44.0, 49.0]",2.9906547191056627,0.23
21,ch,"[11.0, 22.0]",2.994412995387328,0.19
21,ch,"[62.0, 2.0]",2.9829889232856623,0.15
21,ch,"[68.0, 75.0]",2.9728002996833296,0.19
21,ch,"[90.0, 28.0]",2.9518615175633287,0.23
 
22,ch,"[42.0, 78.0]",2.9900497404856625,0.18
22,ch,"[88.0, 58.0]",2.975491266165664,0.16
22,ch,"[1.0, 77.0]",2.9940148186936626,0.12
22,ch,"[29.0, 39.0]",2.9929595713873285,0.22
22,ch,"[42.0, 11.0]",2.9789489849809927,0.18
22,ch,"[86.0, 19.0]",2.953909725091328,0.18
22,ch,"[80.0, 100.0]",2.9552557713873275,0.14
 
23,ch,"[92.0, 10.0]",2.9697447805016615,0.19
23,ch,"[50.0, 66.0]",2.9886946428216636,0.21
23,ch,"[21.0, 8.0]",2.9937096913873296,0.19
23,ch,"[58.0, 34.0]",2.9794385817873272,0.21
23,ch,"[78.0, 99.0]",2.957403091987329,0.15
23,ch,"[92.0, 69.0]",2.949065814387328,0.11
 
24,ch,"[63.0, 20.0]",2.9842752595216613,0.18
24,ch,"[84.0, 73.0]",2.976213256993663,0.14
24,ch,"[34.0, 90.0]",2.9900320212216625,0.16
24,ch,"[15.0, 26.0]",2.992085296080992,0.18
24,ch,"[36.0, 49.0]",2.9933294673873276,0.24
24,ch,"[1.0, 77.0]",2.993284347387328,0.12
24,ch,"[98.0, 43.0]",2.943682253651328,0.18
 
25,ch,"[42.0, 19.0]",2.9891721341936637,0.17
25,ch,"[81.0, 41.0]",2.978334827365663,0.19
25,ch,"[22.0, 45.0]",2.9934147833873266,0.19
25,ch,"[92.0, 83.0]",2.9700773802256633,0.11
