1,3,"[29, 35, 51]"
2,1,[102]
3,2,"[36, 81]"
4,4,"[22, 21, 40, 37]"
5,4,"[24, 8, 56, 33]"
6,5,"[16, 45, 29, 16, 14]"
7,5,"[13, 33, 13, 32, 29]"
8,3,"[49, 18, 53]"
9,5,"[17, 17, 7, 42, 37]"
10,4,"[39, 30, 37, 10]"
11,3,"[22, 43, 51]"
12,2,"[44, 72]"
13,5,"[29, 30, 8, 29, 24]"
14,1,[83]
15,4,"[21, 48, 23, 29]"
16,4,"[15, 23, 68, 12]"
17,2,"[77, 37]"
18,6,"[26, 6, 20, 23, 22, 22]"
19,3,"[22, 84, 10]"
20,3,"[34, 7, 59]"
21,4,"[52, 32, 13, 16]"
22,3,"[55, 41, 26]"
23,4,"[49, 25, 29, 18]"
24,3,"[9, 61, 42]"
25,3,"[39, 46, 32]"
26,2,"[41, 61]"
27,3,"[57, 11, 47]"
28,3,"[38, 61, 23]"
29,3,"[26, 36, 45]"
30,3,"[40, 33, 49]"
31,5,"[25, 19, 11, 40, 25]"
32,4,"[12, 28, 49, 32]"
33,1,[76]
1,4,"[35, 27, 33, 26]"
2,3,"[58, 28, 30]"
3,1,[73]
4,4,"[8, 40, 29, 44]"
5,2,"[42, 70]"
6,2,"[44, 59]"
7,3,"[39, 34, 40]"
8,2,"[50, 54]"
9,3,"[14, 45, 50]"
10,5,"[11, 28, 12, 19, 50]"
11,3,"[40, 26, 41]"
12,3,"[36, 41, 37]"
13,4,"[17, 41, 25, 38]"
14,3,"[38, 34, 20]"
15,4,"[16, 50, 41, 8]"
16,3,"[40, 14, 59]"
17,1,[71]
18,4,"[37, 41, 21, 22]"
19,5,"[22, 8, 22, 30, 38]"
20,4,"[36, 41, 20, 22]"
21,4,"[23, 32, 41, 24]"
22,5,"[24, 32, 14, 19, 30]"
23,3,"[31, 60, 31]"
24,4,"[37, 39, 36, 8]"
25,4,"[24, 46, 28, 22]"
26,3,"[13, 37, 43]"
27,4,"[47, 28, 16, 29]"
28,3,"[31, 44, 30]"
29,2,"[64, 46]"
30,5,"[41, 23, 15, 17, 24]"
31,4,"[40, 22, 29, 30]"
32,2,"[56, 52]"
33,3,"[27, 38, 57]"
34,4,"[31, 24, 41, 25]"
35,3,"[46, 52, 12]"
36,2,"[48, 66]"
37,3,"[62, 28, 32]"
38,4,"[28, 35, 28, 30]"
39,1,[75]
40,3,"[55, 34, 29]"
41,2,"[42, 56]"
42,1,[64]
43,4,"[16, 55, 20, 28]"
44,2,"[26, 81]"
45,2,"[32, 82]"
46,2,"[42, 63]"
47,5,"[24, 12, 38, 35, 11]"
48,6,"[18, 17, 23, 20, 14, 27]"
49,2,"[60, 56]"
50,5,"[15, 23, 36, 21, 25]"
51,2,"[79, 38]"
52,5,"[21, 40, 20, 27, 12]"
53,5,"[32, 39, 5, 22, 22]"
54,4,"[28, 30, 47, 10]"
55,3,"[39, 52, 20]"
56,4,"[34, 19, 40, 25]"
57,2,"[60, 44]"
58,3,"[49, 20, 50]"
59,4,"[26, 20, 49, 23]"
60,5,"[19, 34, 23, 21, 23]"
61,3,"[49, 35, 9]"
62,5,"[27, 33, 21, 20, 19]"
63,5,"[40, 9, 20, 19, 32]"
64,4,"[18, 30, 20, 53]"
65,5,"[8, 11, 20, 41, 38]"
66,5,"[22, 36, 23, 19, 20]"
67,1,[70]
68,2,"[50, 67]"
69,3,"[51, 37, 34]"
70,3,"[60, 38, 23]"
71,3,"[36, 38, 40]"
72,5,"[43, 20, 20, 13, 24]"
73,3,"[52, 39, 31]"
74,3,"[51, 37, 34]"
75,3,"[12, 48, 44]"
76,3,"[37, 34, 42]"
77,4,"[23, 19, 39, 38]"
78,3,"[42, 64, 16]"
79,3,"[50, 26, 43]"
80,2,"[61, 58]"
81,3,"[39, 24, 56]"
82,5,"[22, 11, 40, 28, 18]"
83,4,"[17, 47, 21, 36]"
84,4,"[34, 30, 17, 39]"
85,3,"[49, 48, 24]"
86,3,"[44, 47, 29]"
87,3,"[28, 38, 51]"
88,6,"[12, 21, 4, 35, 28, 19]"
89,3,"[62, 35, 23]"
90,4,"[32, 21, 18, 49]"
91,2,"[89, 13]"
92,3,"[30, 56, 31]"
93,3,"[22, 58, 42]"
94,5,"[21, 21, 17, 43, 17]"
95,4,"[40, 34, 23, 24]"
96,3,"[28, 36, 56]"
97,5,"[10, 47, 16, 36, 11]"
98,5,"[16, 17, 46, 7, 34]"
99,6,"[24, 31, 23, 21, 11, 9]"
1,4,"[9, 15, 50, 45]"
2,3,"[56, 49, 8]"
3,4,"[38, 13, 17, 52]"
4,2,"[40, 36]"
5,1,[102]
6,3,"[19, 59, 44]"
7,5,"[20, 18, 25, 36, 21]"
8,4,"[37, 43, 30, 10]"
9,4,"[30, 41, 32, 16]"
10,3,"[36, 31, 55]"
11,5,"[18, 18, 26, 30, 28]"
12,2,"[34, 86]"
13,2,"[41, 76]"
14,4,"[36, 41, 21, 23]"
1,2,"[33, 87]"
2,3,"[60, 36, 25]"
3,3,"[48, 41, 32]"
4,3,"[52, 55, 15]"
5,3,"[31, 59, 30]"
6,2,"[52, 52]"
1,3,"[23, 39, 55]"
2,5,"[24, 26, 31, 19, 20]"
3,7,"[10, 22, 15, 14, 21, 25, 11]"
4,4,"[39, 22, 30, 29]"
5,4,"[33, 26, 50, 8]"
6,3,"[23, 70, 23]"
1,3,"[30, 31, 61]"
2,3,"[37, 36, 48]"
3,4,"[26, 62, 11, 21]"
4,4,"[30, 46, 21, 24]"
5,1,[72]
6,5,"[16, 33, 15, 19, 37]"
7,1,[70]
8,2,"[44, 67]"
9,4,"[47, 41, 13, 20]"
10,3,"[31, 26, 33]"
11,3,"[30, 34, 58]"
12,4,"[34, 25, 27, 34]"
13,2,"[33, 82]"
14,5,"[18, 42, 14, 28, 18]"
15,4,"[46, 19, 26, 30]"
16,2,"[82, 10]"
17,3,"[18, 48, 55]"
18,3,"[30, 62, 29]"
19,1,[81]
20,6,"[19, 13, 29, 15, 26, 17]"
21,3,"[46, 24, 52]"
22,1,[102]
23,4,"[39, 43, 13, 26]"
24,4,"[19, 22, 64, 15]"
25,2,"[81, 18]"
26,2,"[53, 69]"
27,4,"[18, 25, 36, 41]"
28,3,"[35, 53, 32]"
29,3,"[27, 37, 56]"
30,1,[85]
31,4,"[23, 34, 44, 20]"
32,5,"[24, 15, 15, 34, 32]"
33,4,"[25, 16, 19, 60]"
34,5,"[31, 14, 12, 21, 38]"
35,6,"[15, 34, 22, 15, 14, 19]"
36,3,"[15, 37, 62]"
37,6,"[14, 31, 25, 17, 10, 22]"
38,3,"[11, 36, 65]"
39,4,"[29, 44, 13, 34]"
40,3,"[37, 38, 42]"
41,4,"[38, 36, 13, 34]"
42,3,"[34, 38, 42]"
43,4,"[36, 44, 14, 27]"
44,3,"[14, 58, 49]"
45,5,"[15, 28, 34, 16, 27]"
46,3,"[57, 10, 54]"
47,4,"[54, 28, 25, 14]"
48,4,"[29, 44, 36, 12]"
49,4,"[26, 23, 35, 37]"
50,2,"[49, 65]"
51,4,"[16, 25, 46, 34]"
52,4,"[43, 37, 22, 15]"
53,5,"[30, 24, 12, 33, 21]"
54,5,"[13, 27, 36, 25, 19]"
55,3,"[28, 57, 32]"
56,3,"[55, 43, 20]"
57,4,"[31, 24, 42, 24]"
58,4,"[21, 29, 18, 49]"
59,2,"[57, 34]"
60,2,"[48, 54]"
61,2,"[83, 40]"
62,2,"[69, 53]"
63,3,"[42, 28, 51]"
64,3,"[23, 49, 43]"
65,4,"[58, 16, 11, 36]"
66,2,"[50, 72]"
67,4,"[25, 39, 20, 37]"
68,3,"[44, 35, 35]"
69,1,[75]
70,6,"[17, 13, 22, 19, 18, 29]"
71,4,"[18, 37, 34, 31]"
72,3,"[36, 29, 48]"
73,2,"[43, 71]"
74,3,"[20, 35, 67]"
75,4,"[20, 20, 43, 38]"
76,2,"[86, 35]"
77,4,"[41, 14, 24, 42]"
78,3,"[42, 26, 39]"
79,2,"[82, 22]"
80,5,"[29, 13, 25, 32, 21]"
81,5,"[16, 13, 15, 32, 44]"
82,4,"[37, 14, 52, 18]"
83,4,"[39, 20, 16, 46]"
84,3,"[35, 28, 59]"
85,5,"[39, 24, 24, 24, 8]"
86,4,"[28, 39, 32, 21]"
87,2,"[29, 92]"
88,3,"[52, 46, 22]"
89,4,"[28, 28, 44, 21]"
90,3,"[37, 38, 47]"
