1,11,"[4, 7, 9, 8, 8, 10, 18, 5, 11, 16, 17]"
2,11,"[8, 6, 8, 12, 7, 7, 14, 11, 8, 23, 10]"
3,10,"[12, 10, 10, 11, 12, 10, 8, 14, 12, 16]"
4,10,"[7, 7, 10, 11, 9, 18, 18, 15, 12, 8]"
5,10,"[14, 15, 13, 10, 6, 13, 9, 13, 12, 10]"
6,8,"[10, 6, 11, 23, 14, 17, 15, 21]"
7,9,"[12, 9, 13, 12, 17, 16, 18, 10, 9]"
8,10,"[8, 15, 8, 10, 18, 23, 7, 10, 8, 8]"
9,7,"[12, 13, 15, 17, 23, 18, 20]"
10,9,"[16, 11, 8, 9, 15, 14, 14, 8, 21]"
11,9,"[20, 13, 13, 17, 17, 23, 8, 0, 5]"
12,9,"[18, 16, 13, 16, 12, 8, 13, 8, 12]"
13,9,"[11, 8, 16, 23, 20, 8, 11, 12, 7]"
14,9,"[19, 17, 18, 18, 8, 5, 9, 13, 9]"
15,11,"[15, 22, 5, 8, 8, 4, 10, 13, 11, 9, 9]"
16,10,"[20, 11, 10, 7, 11, 14, 4, 15, 8, 15]"
17,10,"[10, 15, 16, 14, 11, 9, 9, 11, 9, 11]"
18,10,"[17, 17, 9, 12, 10, 10, 13, 9, 11, 7]"
19,8,"[26, 16, 8, 8, 17, 17, 13, 12]"
20,10,"[18, 15, 15, 8, 0, 13, 9, 10, 10, 17]"
21,8,"[25, 14, 6, 14, 19, 14, 14, 11]"
22,12,"[13, 10, 9, 6, 7, 9, 11, 17, 0, 8, 20, 3]"
23,10,"[8, 5, 10, 12, 16, 11, 10, 18, 12, 13]"
24,10,"[12, 8, 9, 7, 12, 10, 18, 17, 15, 7]"
25,8,"[16, 13, 12, 11, 18, 20, 12, 15]"
26,11,"[8, 8, 5, 19, 5, 15, 14, 17, 6, 9, 8]"
27,9,"[9, 8, 9, 19, 13, 22, 18, 14, 4]"
28,10,"[11, 7, 10, 19, 17, 9, 14, 10, 9, 9]"
29,9,"[22, 13, 8, 15, 13, 13, 16, 8, 8]"
30,8,"[22, 10, 10, 18, 14, 16, 17, 10]"
31,10,"[11, 15, 8, 8, 8, 12, 12, 19, 13, 9]"
32,10,"[8, 11, 5, 15, 11, 13, 21, 10, 12, 9]"
33,10,"[8, 0, 13, 16, 5, 12, 9, 19, 19, 13]"
34,12,"[7, 23, 10, 17, 7, 0, 8, 9, 8, 8, 13, 3]"
35,10,"[9, 12, 15, 8, 11, 18, 10, 9, 11, 12]"
36,8,"[16, 24, 10, 16, 23, 10, 9, 9]"
37,10,"[8, 9, 22, 8, 18, 12, 14, 13, 8, 3]"
38,9,"[9, 12, 23, 7, 14, 16, 12, 11, 12]"
39,9,"[9, 9, 20, 20, 7, 0, 18, 16, 16]"
40,9,"[9, 22, 4, 16, 14, 4, 17, 17, 13]"
41,9,"[9, 18, 8, 11, 22, 16, 11, 13, 8]"
42,10,"[10, 9, 7, 16, 11, 13, 20, 10, 10, 9]"
43,11,"[10, 12, 11, 6, 11, 6, 14, 14, 12, 10, 8]"
44,10,"[17, 9, 9, 9, 10, 14, 12, 17, 8, 10]"
45,8,"[10, 24, 15, 13, 12, 12, 13, 18]"
