1,11,"[6, 3, 15, 4, 15, 10, 8, 11, 8, 20, 14]"
2,8,"[6, 8, 15, 20, 16, 11, 12, 29]"
3,10,"[8, 5, 13, 15, 18, 14, 21, 7, 10, 4]"
4,9,"[14, 12, 10, 9, 12, 11, 19, 15, 14]"
5,7,"[15, 12, 12, 22, 10, 27, 20]"
6,8,"[13, 18, 10, 19, 10, 19, 21, 7]"
7,7,"[21, 4, 18, 14, 29, 14, 18]"
8,8,"[10, 7, 23, 16, 16, 24, 17, 3]"
9,7,"[20, 14, 26, 15, 16, 20, 7]"
10,9,"[10, 14, 23, 13, 25, 4, 10, 12, 5]"
11,7,"[21, 17, 22, 16, 9, 7, 26]"
12,8,"[16, 24, 19, 19, 14, 1, 14, 10]"
13,10,"[21, 19, 8, 14, 16, 11, 3, 14, 7, 2]"
14,7,"[24, 17, 19, 16, 16, 13, 13]"
15,7,"[24, 18, 17, 12, 14, 10, 23]"
16,10,"[19, 11, 22, 5, 16, 11, 9, 6, 8, 8]"
17,9,"[17, 23, 14, 18, 9, 12, 12, 5, 6]"
18,8,"[19, 20, 18, 20, 9, 16, 12, 3]"
19,8,"[29, 21, 26, 7, 7, 9, 13, 5]"
20,7,"[28, 16, 24, 18, 17, 9, 6]"
21,8,"[27, 18, 17, 15, 3, 11, 19, 7]"
22,9,"[12, 15, 19, 9, 12, 4, 22, 13, 10]"
23,8,"[24, 21, 17, 7, 22, 4, 9, 13]"
24,8,"[27, 11, 15, 18, 16, 15, 10, 5]"
25,5,"[27, 37, 20, 15, 21]"
26,5,"[27, 18, 21, 31, 22]"
27,8,"[17, 21, 12, 14, 10, 19, 13, 11]"
28,8,"[14, 6, 20, 19, 10, 26, 9, 13]"
29,7,"[26, 14, 20, 20, 20, 11, 7]"
30,8,"[19, 14, 20, 12, 12, 12, 23, 5]"
31,8,"[13, 13, 20, 21, 15, 18, 10, 7]"
32,8,"[20, 16, 23, 14, 13, 17, 9, 4]"
33,7,"[21, 20, 16, 8, 22, 18, 13]"
34,5,"[31, 25, 22, 22, 19]"
35,7,"[16, 28, 15, 7, 25, 18, 8]"
36,7,"[24, 18, 12, 11, 21, 22, 9]"
37,7,"[23, 27, 21, 4, 31, 6, 6]"
38,9,"[20, 4, 15, 17, 13, 13, 6, 12, 16]"
39,8,"[20, 16, 30, 6, 12, 13, 8, 12]"
40,8,"[26, 14, 26, 4, 17, 11, 11, 8]"
41,8,"[25, 15, 16, 14, 15, 23, 7, 2]"
42,7,"[22, 15, 11, 15, 29, 16, 10]"
43,7,"[28, 11, 10, 21, 17, 19, 12]"
44,6,"[32, 13, 23, 27, 9, 14]"
45,8,"[12, 25, 17, 20, 16, 8, 13, 5]"
46,7,"[3, 28, 27, 17, 9, 20, 14]"
47,8,"[13, 23, 3, 17, 16, 15, 17, 13]"
48,6,"[23, 32, 20, 10, 14, 19]"
49,7,"[41, 11, 20, 13, 16, 6, 11]"
50,8,"[29, 7, 23, 15, 8, 21, 9, 5]"
51,7,"[19, 19, 28, 11, 20, 14, 6]"
52,7,"[25, 20, 20, 13, 14, 16, 10]"
53,7,"[23, 17, 8, 7, 28, 20, 15]"
54,6,"[10, 25, 20, 23, 18, 23]"
55,9,"[13, 16, 11, 15, 17, 19, 14, 3, 8]"
56,8,"[13, 23, 15, 22, 12, 16, 9, 7]"
57,9,"[11, 12, 15, 15, 17, 18, 13, 11, 4]"
58,7,"[15, 9, 13, 35, 21, 14, 11]"
59,7,"[26, 14, 18, 22, 22, 5, 11]"
60,7,"[21, 24, 12, 22, 18, 11, 9]"
61,8,"[26, 19, 8, 10, 16, 22, 11, 5]"
62,6,"[22, 12, 25, 27, 24, 9]"
63,8,"[15, 19, 11, 20, 19, 18, 10, 5]"
64,7,"[20, 16, 8, 16, 26, 19, 12]"
65,8,"[11, 20, 12, 16, 22, 16, 13, 7]"
1,10,"[8, 4, 3, 12, 10, 12, 12, 17, 19, 16]"
2,10,"[16, 8, 10, 4, 8, 14, 15, 18, 15, 7]"
3,10,"[19, 8, 12, 15, 15, 7, 13, 13, 6, 7]"
4,8,"[10, 12, 14, 20, 15, 11, 23, 12]"
5,9,"[11, 12, 11, 18, 17, 18, 11, 16, 2]"
6,8,"[12, 11, 16, 27, 15, 20, 13, 3]"
7,8,"[21, 15, 12, 12, 12, 14, 14, 17]"
