1,11,"[2, 10, 6, 12, 7, 16, 8, 9, 10, 20, 13]"
2,11,"[6, 2, 10, 8, 18, 13, 8, 6, 20, 11, 11]"
3,11,"[20, 12, 5, 14, 5, 14, 11, 0, 5, 14, 13]"
4,10,"[15, 15, 10, 13, 13, 13, 17, 0, 19, 0]"
5,10,"[11, 17, 8, 20, 15, 8, 13, 13, 6, 4]"
6,10,"[15, 9, 6, 8, 22, 9, 4, 21, 19, 2]"
7,10,"[14, 9, 11, 18, 11, 13, 13, 20, 4, 2]"
8,8,"[17, 21, 15, 11, 12, 16, 21, 4]"
9,9,"[12, 12, 17, 14, 16, 24, 3, 8, 10]"
10,9,"[10, 14, 18, 13, 13, 15, 15, 5, 13]"
11,8,"[14, 17, 14, 18, 16, 24, 3, 11]"
12,9,"[17, 17, 19, 14, 16, 11, 7, 13, 2]"
13,9,"[14, 17, 18, 18, 14, 7, 12, 14, 2]"
14,9,"[14, 25, 20, 10, 16, 12, 7, 7, 5]"
15,6,"[18, 26, 22, 22, 20, 11]"
16,8,"[23, 13, 17, 27, 12, 8, 9, 7]"
17,9,"[24, 13, 3, 13, 7, 13, 14, 14, 14]"
18,10,"[11, 21, 20, 7, 16, 18, 0, 8, 14, 0]"
19,10,"[27, 12, 3, 6, 14, 0, 25, 10, 15, 3]"
20,10,"[16, 11, 12, 11, 15, 9, 12, 15, 12, 2]"
21,8,"[23, 18, 3, 16, 8, 20, 14, 14]"
22,10,"[18, 11, 13, 13, 7, 11, 15, 14, 2, 11]"
23,9,"[22, 24, 12, 7, 9, 6, 16, 18, 2]"
24,10,"[22, 14, 13, 10, 2, 15, 10, 11, 10, 7]"
25,8,"[24, 8, 11, 15, 3, 23, 13, 19]"
26,8,"[14, 14, 23, 19, 13, 16, 12, 6]"
27,10,"[20, 9, 11, 14, 18, 17, 0, 9, 6, 11]"
28,9,"[19, 18, 7, 18, 16, 8, 16, 12, 2]"
29,8,"[15, 18, 13, 16, 9, 17, 9, 20]"
30,6,"[19, 17, 12, 30, 21, 20]"
31,10,"[8, 8, 22, 10, 12, 13, 10, 18, 12, 2]"
32,11,"[9, 4, 13, 17, 21, 19, 0, 4, 16, 8, 3]"
33,9,"[8, 10, 14, 17, 16, 22, 7, 7, 15]"
34,9,"[9, 12, 19, 12, 13, 21, 10, 14, 6]"
35,8,"[21, 19, 16, 21, 11, 17, 10, 2]"
36,8,"[19, 24, 3, 14, 12, 14, 14, 16]"
37,10,"[8, 20, 13, 21, 3, 9, 10, 16, 13, 2]"
38,9,"[15, 24, 13, 16, 11, 13, 0, 14, 10]"
39,7,"[11, 17, 24, 14, 24, 12, 16]"
40,8,"[2, 21, 22, 20, 21, 4, 15, 12]"
41,11,"[3, 6, 19, 7, 14, 12, 9, 11, 17, 14, 2]"
42,7,"[20, 16, 18, 13, 21, 19, 10]"
43,8,"[14, 23, 21, 16, 8, 14, 10, 11]"
44,8,"[10, 17, 21, 10, 7, 31, 15, 6]"
45,8,"[3, 22, 25, 13, 15, 13, 19, 7]"
46,7,"[21, 18, 16, 20, 7, 25, 11]"
47,9,"[8, 14, 17, 13, 16, 9, 10, 17, 12]"
48,8,"[7, 12, 21, 9, 20, 8, 24, 16]"
49,8,"[16, 15, 19, 10, 25, 6, 18, 8]"
50,8,"[15, 20, 14, 18, 19, 5, 16, 9]"
51,8,"[16, 15, 9, 15, 15, 19, 21, 7]"
52,9,"[3, 21, 17, 12, 19, 6, 12, 13, 13]"
53,7,"[3, 20, 17, 21, 29, 17, 11]"
54,8,"[7, 14, 23, 9, 23, 12, 15, 14]"
55,8,"[4, 16, 21, 15, 21, 10, 16, 13]"
1,12,"[4, 3, 6, 9, 9, 6, 9, 9, 17, 9, 18, 12]"
2,10,"[14, 6, 10, 27, 14, 7, 19, 3, 0, 15]"
3,8,"[6, 10, 12, 21, 11, 15, 24, 18]"
4,9,"[8, 8, 25, 11, 15, 10, 9, 13, 17]"
5,9,"[8, 8, 9, 5, 11, 26, 16, 11, 22]"
6,9,"[7, 16, 12, 14, 12, 6, 18, 21, 10]"
7,8,"[15, 7, 7, 23, 8, 19, 18, 20]"
8,8,"[14, 11, 10, 12, 23, 14, 29, 4]"
9,8,"[11, 12, 11, 22, 13, 23, 4, 20]"
10,9,"[4, 12, 31, 17, 11, 21, 10, 5, 5]"
11,9,"[20, 17, 11, 17, 18, 14, 9, 6, 4]"
12,9,"[11, 21, 23, 13, 5, 11, 6, 18, 8]"
13,9,"[19, 16, 17, 18, 15, 10, 6, 6, 9]"
14,6,"[25, 17, 20, 9, 35, 13]"
15,6,"[21, 32, 22, 11, 13, 20]"
16,9,"[18, 25, 12, 19, 5, 15, 5, 11, 6]"
17,10,"[21, 24, 18, 7, 9, 6, 9, 9, 7, 5]"
18,9,"[19, 23, 11, 9, 13, 7, 15, 8, 11]"
19,9,"[25, 8, 27, 8, 6, 15, 14, 5, 8]"
20,9,"[24, 17, 13, 11, 11, 5, 16, 15, 4]"
21,8,"[20, 23, 16, 12, 13, 6, 22, 5]"
22,10,"[25, 11, 8, 8, 9, 20, 17, 9, 5, 3]"
23,9,"[20, 7, 12, 14, 8, 4, 15, 14, 22]"
24,8,"[19, 10, 13, 21, 8, 10, 17, 19]"
25,8,"[26, 12, 11, 8, 18, 26, 8, 7]"
26,9,"[22, 18, 8, 10, 12, 10, 20, 6, 9]"
27,9,"[26, 8, 12, 18, 20, 9, 14, 6, 3]"
28,8,"[9, 19, 21, 24, 10, 11, 20, 3]"
29,9,"[15, 13, 7, 10, 16, 7, 19, 20, 9]"
30,10,"[23, 11, 12, 0, 21, 10, 7, 18, 10, 3]"
31,9,"[6, 12, 17, 18, 28, 15, 3, 11, 6]"
32,7,"[13, 17, 10, 33, 20, 11, 13]"
33,7,"[12, 11, 10, 26, 11, 26, 21]"
34,10,"[11, 0, 8, 11, 21, 23, 8, 18, 11, 3]"
35,9,"[23, 20, 12, 7, 8, 10, 18, 13, 5]"
36,8,"[12, 14, 24, 29, 9, 0, 19, 10]"
37,8,"[13, 9, 16, 16, 30, 9, 15, 9]"
38,8,"[15, 10, 18, 25, 10, 19, 6, 14]"
39,8,"[19, 11, 18, 23, 5, 9, 7, 25]"
40,8,"[13, 10, 11, 23, 13, 26, 11, 10]"
41,7,"[12, 37, 9, 25, 15, 14, 5]"
42,8,"[26, 19, 9, 12, 12, 13, 22, 4]"
43,7,"[14, 19, 12, 27, 19, 11, 15]"
44,8,"[17, 13, 5, 33, 13, 21, 10, 5]"
45,7,"[17, 11, 26, 14, 21, 21, 8]"
46,8,"[19, 14, 9, 28, 25, 7, 12, 3]"
47,6,"[29, 23, 14, 12, 28, 12]"
48,7,"[11, 12, 9, 14, 27, 25, 20]"
49,6,"[17, 33, 11, 19, 14, 25]"
50,9,"[12, 25, 8, 14, 9, 7, 22, 9, 10]"
51,7,"[22, 24, 12, 14, 11, 21, 14]"
52,8,"[12, 17, 9, 13, 8, 27, 25, 5]"
53,9,"[21, 15, 20, 9, 16, 7, 17, 8, 3]"
54,9,"[8, 17, 12, 11, 9, 13, 21, 20, 5]"
55,9,"[15, 15, 13, 14, 11, 18, 10, 14, 6]"
56,5,"[12, 21, 18, 37, 31]"
57,9,"[8, 17, 4, 20, 13, 13, 18, 11, 12]"
58,8,"[10, 9, 16, 10, 11, 30, 25, 6]"
59,8,"[11, 19, 9, 12, 15, 23, 24, 3]"
60,8,"[12, 13, 11, 14, 19, 17, 23, 8]"
61,9,"[14, 15, 19, 6, 11, 25, 6, 8, 12]"
62,6,"[27, 17, 10, 21, 15, 28]"
63,8,"[11, 22, 8, 12, 29, 16, 10, 8]"
64,9,"[9, 11, 9, 20, 13, 18, 9, 19, 8]"
65,8,"[7, 19, 18, 7, 20, 20, 19, 7]"
66,6,"[14, 10, 17, 34, 24, 20]"
1,10,"[0, 13, 10, 11, 9, 10, 15, 14, 17, 16]"
2,8,"[11, 11, 16, 14, 15, 15, 12, 23]"
3,8,"[11, 13, 13, 11, 13, 21, 18, 17]"
4,9,"[11, 9, 11, 1, 18, 15, 19, 16, 16]"
5,8,"[12, 13, 17, 20, 6, 19, 17, 13]"
6,8,"[8, 20, 12, 14, 17, 20, 21, 5]"
7,7,"[23, 11, 10, 19, 20, 17, 18]"
8,10,"[11, 11, 14, 12, 9, 2, 12, 16, 12, 16]"
9,8,"[21, 9, 19, 22, 19, 17, 1, 8]"
10,10,"[13, 8, 18, 15, 13, 17, 0, 7, 12, 12]"
11,7,"[24, 18, 13, 16, 14, 16, 17]"
12,8,"[17, 18, 18, 12, 16, 16, 9, 11]"
13,9,"[12, 17, 15, 10, 18, 16, 12, 4, 12]"
14,7,"[20, 24, 21, 24, 20, 3, 6]"
15,8,"[18, 14, 17, 11, 11, 15, 16, 15]"
16,9,"[16, 17, 17, 11, 13, 8, 11, 12, 11]"
17,9,"[17, 14, 18, 24, 2, 11, 10, 10, 10]"
18,9,"[16, 19, 4, 10, 13, 17, 11, 9, 17]"
19,8,"[19, 22, 14, 11, 9, 23, 13, 5]"
20,7,"[23, 23, 13, 14, 16, 13, 16]"
21,9,"[21, 23, 14, 11, 0, 16, 14, 10, 7]"
22,8,"[22, 21, 13, 4, 18, 17, 13, 9]"
23,9,"[18, 25, 12, 13, 0, 11, 10, 17, 10]"
24,8,"[17, 17, 13, 20, 17, 5, 16, 11]"
