0.1,1510
0.1,1687
0.1,1627
0.1,1619
0.1,1610
0.1,1708
0.1,1513
0.1,1414
0.1,1544
0.1,1398
0.1,1108
0.1,1511
0.1,1384
0.1,1289
0.1,1230
0.1,1136
0.1,1157
0.1,1587
0.1,1359
0.1,1559
0.1,1474
0.1,1254
0.1,1478
0.1,1566
0.1,1601
0.1,1379
0.1,1553
0.1,1507
0.1,1500
0.1,1123
0.1,1292
0.1,1343
0.1,1272
0.1,1226
0.1,1123
0.1,1352
0.1,1380
0.1,1418
0.1,1246
0.1,1245
0.1,1393
0.1,1329
0.1,1431
0.1,1251
0.1,1371
0.1,1301
0.1,1466
0.1,1264
0.1,1399
0.1,1409
0.1,1528
0.1,1366
0.1,1449
0.1,1350
0.1,1577
0.1,1270
0.1,1368
0.1,1347
0.1,1428
0.1,1180
0.1,1544
0.1,1248
0.1,1389
0.1,1189
0.1,1443
0.1,1254
0.1,1513
0.1,1452
0.1,1543
0.1,1160
0.1,1413
0.1,1170
0.1,1314
0.1,1359
0.1,1349
0.1,1297
0.1,1448
0.1,1315
0.1,1525
0.1,1410
0.1,1223
0.1,1477
0.1,1403
0.1,1447
0.1,1428
0.1,1248
0.1,1461
0.1,1253
0.1,1433
0.1,1428
0.1,1534
0.1,1631
0.1,1466
0.1,1307
0.1,1478
0.1,1391
0.1,1233
0.1,1311
0.1,1282
0.1,1317
0.1,1302
0.1,1515
0.1,1333
0.1,1477
0.1,1367
0.1,1343
0.1,1482
0.1,1314
0.1,1389
0.1,1343
0.1,1373
0.1,1434
0.1,1360
0.1,1412
0.1,1368
0.1,1519
0.1,1364
0.1,1255
0.1,1481
0.1,1329
0.1,1389
0.1,1394
0.1,1404
0.1,1369
0.1,1213
0.1,1418
0.1,1341
0.1,1215
0.1,1408
0.1,1396
0.1,1555
0.1,1397
0.1,1360
0.1,1248
0.1,1352
0.1,1342
0.1,1342
0.1,1431
0.1,1563
0.1,1319
0.1,1406
0.1,1503
0.1,1455
0.1,1349
0.1,1329
0.1,1434
0.1,1140
0.1,1420
0.1,1190
0.1,1472
0.1,1339
0.1,1507
0.1,1525
0.1,1406
0.1,1371
0.1,1459
0.1,1254
0.1,1437
0.1,1358
0.1,1295
0.1,1111
0.1,1165
0.1,1474
0.1,1330
0.1,1296
0.1,1279
0.1,1397
0.1,1343
0.1,1409
0.1,1372
0.1,1287
0.1,1295
0.1,1525
0.1,1464
