1,0,16.55294536,0.9
1,0,22.47220505,0.9
1,0,21.1896201,0.9
1,0,23.60084744,0.9
1,0,16.97056275,0.9
1,0,19.72308292,0.9
1,0,24.8394847,0.9
1,0,17.02938637,0.9
1,0,17.49285568,0.9
1,0,23.19482701,0.9
1,1,24.33105012,0.9
1,1,26.92582404,0.9
1,1,22.36067977,0.9
1,1,29.06888371,0.9
1,1,20.24845673,0.9
1,1,29.01723626,0.9
1,1,24.75883681,0.9
1,1,25,0.9
1,2,21.09502311,0.9
1,2,26.2488095,0.9
1,2,29.96664813,0.9
1,2,15,0.9
1,2,22.20360331,0.9
1,2,25.49509757,0.9
1,2,22.20360331,0.9
1,2,23.34523506,0.9
1,2,23.19482701,0.9
1,3,18.43908891,0.9
1,3,19.6977156,0.9
1,3,22.84731932,0.9
1,3,21.9317122,0.9
1,3,20.22374842,0.9
1,3,18.24828759,0.9
1,3,22.8035085,0.9
1,3,17.02938637,0.9
1,3,24.04163056,0.9
1,3,19.10497317,0.9
1,3,17.49285568,0.9
1,4,20.88061302,0.9
1,4,28.0713377,0.9
1,4,28.44292531,0.9
1,4,15.62049935,0.9
1,4,22.20360331,0.9
1,4,17.4642492,0.9
1,4,24.16609195,0.9
1,4,26.17250466,0.9
1,4,28.3019434,0.9
1,4,17.49285568,0.9
1,5,17.11724277,0.9
1,5,19.92485885,0.9
1,5,22.13594362,0.9
1,5,21.40093456,0.9
1,5,28.86173938,0.9
1,5,20.22374842,0.9
1,5,16.55294536,0.9
1,5,24.8394847,0.9
1,5,19.10497317,0.9
1,5,23.19482701,0.9
1,6,20.61552813,0.9
1,6,24.73863375,0.9
1,6,26.92582404,0.9
1,6,23.60084744,0.9
1,6,19.72308292,0.9
1,6,16.2788206,0.9
1,6,26.90724809,0.9
1,6,17.2626765,0.9
1,6,24.04163056,0.9
1,6,15.03329638,0.9
1,7,22.36067977,0.9
1,7,29.12043956,0.9
1,7,34.0147027,0.9
1,7,24.69817807,0.9
1,7,27.51363298,0.9
1,7,21.02379604,0.9
1,7,23.08679276,0.9
1,7,24.04163056,0.9
1,7,14.86606875,0.9
1,8,21.02379604,0.9
1,8,23.40939982,0.9
1,8,23.34523506,0.9
1,8,23.34523506,0.9
1,8,21.09502311,0.9
1,8,21.84032967,0.9
1,8,24.8394847,0.9
1,8,21.47091055,0.9
1,8,17.49285568,0.9
1,9,20.61552813,0.9
1,9,19.6468827,0.9
1,9,22.02271555,0.9
1,9,17.08800749,0.9
1,9,22.56102835,0.9
1,9,22.02271555,0.9
