1,8,"[9, 10, 7, 16, 17, 26, 14, 17]"
2,8,"[13, 22, 6, 18, 12, 15, 13, 18]"
3,6,"[15, 9, 10, 32, 37, 16]"
4,6,"[10, 17, 29, 29, 23, 11]"
5,7,"[8, 15, 19, 29, 11, 16, 20]"
6,6,"[20, 16, 16, 16, 22, 28]"
7,7,"[15, 18, 8, 9, 28, 28, 12]"
8,6,"[10, 13, 15, 25, 33, 23]"
9,6,"[22, 27, 23, 13, 19, 15]"
10,7,"[17, 17, 16, 17, 7, 30, 14]"
11,7,"[20, 15, 19, 27, 8, 14, 14]"
12,6,"[28, 9, 22, 14, 27, 19]"
13,7,"[18, 12, 17, 17, 22, 19, 13]"
14,5,"[32, 21, 40, 13, 14]"
15,4,"[23, 32, 34, 32]"
16,10,"[15, 11, 23, 23, 8, 12, 5, 8, 2, 8]"
17,8,"[15, 20, 11, 11, 9, 9, 32, 10]"
18,7,"[23, 32, 13, 18, 9, 17, 6]"
19,8,"[14, 21, 12, 17, 17, 17, 8, 11]"
20,6,"[8, 14, 19, 32, 30, 16]"
21,6,"[21, 34, 21, 10, 20, 13]"
22,8,"[29, 18, 10, 8, 10, 19, 10, 13]"
23,5,"[43, 24, 24, 19, 10]"
24,6,"[19, 18, 35, 10, 15, 22]"
25,8,"[24, 19, 9, 14, 14, 12, 11, 14]"
26,8,"[13, 14, 16, 9, 28, 13, 9, 15]"
27,6,"[27, 10, 18, 24, 25, 15]"
28,8,"[19, 28, 10, 16, 11, 10, 12, 11]"
29,8,"[33, 15, 10, 14, 18, 17, 9, 0]"
30,7,"[28, 17, 18, 20, 14, 10, 11]"
31,6,"[24, 17, 25, 20, 16, 17]"
32,5,"[31, 26, 16, 27, 20]"
33,7,"[15, 29, 21, 18, 8, 14, 13]"
34,6,"[27, 15, 21, 21, 11, 24]"
35,7,"[22, 11, 20, 23, 13, 11, 18]"
36,6,"[17, 32, 29, 17, 19, 5]"
37,7,"[12, 23, 20, 11, 26, 9, 17]"
38,8,"[5, 11, 16, 20, 16, 26, 13, 10]"
39,7,"[20, 21, 17, 27, 10, 8, 15]"
40,7,"[18, 33, 8, 25, 14, 13, 7]"
41,7,"[14, 25, 23, 13, 8, 20, 15]"
42,9,"[15, 19, 12, 9, 13, 18, 10, 10, 10]"
43,8,"[15, 8, 33, 9, 12, 8, 15, 17]"
44,6,"[21, 32, 18, 16, 19, 13]"
45,5,"[29, 31, 20, 18, 22]"
46,6,"[23, 35, 24, 14, 15, 8]"
47,8,"[18, 22, 22, 16, 10, 10, 8, 11]"
48,6,"[10, 15, 30, 29, 20, 14]"
49,7,"[14, 21, 18, 18, 26, 7, 14]"
50,6,"[19, 14, 31, 9, 29, 16]"
51,8,"[16, 6, 22, 14, 20, 13, 10, 16]"
52,7,"[14, 12, 23, 21, 8, 27, 12]"
53,7,"[28, 23, 12, 11, 13, 16, 15]"
54,5,"[36, 28, 16, 25, 15]"
55,7,"[24, 8, 20, 14, 17, 22, 13]"
56,7,"[11, 12, 13, 17, 22, 23, 20]"
57,8,"[26, 20, 13, 20, 13, 7, 6, 12]"
58,7,"[21, 17, 8, 17, 15, 18, 22]"
59,7,"[21, 5, 15, 16, 32, 15, 14]"
60,7,"[18, 23, 15, 25, 9, 22, 6]"
61,6,"[39, 18, 25, 12, 13, 11]"
62,8,"[14, 8, 23, 10, 21, 17, 14, 10]"
63,7,"[14, 9, 16, 28, 18, 12, 20]"
64,7,"[27, 23, 18, 11, 18, 5, 16]"
65,9,"[13, 18, 8, 8, 26, 11, 12, 11, 9]"
66,6,"[21, 15, 26, 32, 11, 14]"
67,7,"[17, 20, 19, 27, 12, 10, 12]"
68,8,"[2, 21, 27, 12, 9, 23, 13, 10]"
69,7,"[16, 29, 16, 17, 20, 9, 10]"
70,6,"[20, 9, 29, 23, 20, 18]"
71,7,"[9, 13, 10, 26, 20, 19, 21]"
72,7,"[22, 20, 32, 8, 13, 17, 6]"
73,6,"[29, 31, 28, 12, 15, 4]"
74,5,"[27, 41, 13, 16, 23]"
75,8,"[16, 8, 7, 19, 19, 17, 22, 8]"
76,5,"[18, 40, 16, 26, 19]"
1,10,"[11, 7, 9, 10, 12, 5, 10, 16, 16, 19]"
