1,12,"[6, 3, 6, 12, 5, 10, 10, 10, 14, 8, 13, 14]"
2,10,"[5, 9, 18, 11, 11, 7, 10, 16, 10, 18]"
3,10,"[11, 7, 11, 13, 13, 15, 14, 23, 0, 8]"
4,10,"[10, 9, 12, 12, 5, 19, 13, 9, 14, 12]"
5,7,"[19, 18, 8, 19, 20, 18, 16]"
6,8,"[8, 18, 15, 17, 13, 20, 20, 6]"
7,8,"[14, 15, 29, 10, 14, 16, 14, 5]"
8,9,"[10, 4, 16, 15, 19, 14, 10, 16, 12]"
9,7,"[16, 12, 20, 25, 21, 21, 3]"
10,10,"[13, 10, 9, 12, 17, 19, 5, 8, 12, 10]"
11,8,"[19, 14, 12, 13, 14, 21, 19, 5]"
12,9,"[16, 13, 22, 17, 13, 3, 12, 8, 12]"
13,10,"[17, 15, 12, 15, 17, 25, 0, 7, 0, 7]"
14,8,"[12, 19, 33, 16, 7, 10, 11, 9]"
15,8,"[18, 15, 11, 20, 21, 9, 7, 16]"
16,9,"[23, 18, 19, 16, 8, 9, 7, 8, 8]"
17,9,"[23, 25, 14, 10, 7, 12, 9, 12, 4]"
18,11,"[17, 16, 3, 10, 8, 9, 10, 10, 16, 8, 7]"
19,8,"[18, 20, 10, 15, 18, 10, 18, 8]"
20,10,"[20, 24, 4, 3, 13, 15, 4, 13, 12, 7]"
21,9,"[17, 28, 12, 9, 16, 11, 12, 6, 4]"
22,10,"[16, 21, 4, 4, 16, 15, 18, 12, 0, 8]"
23,9,"[15, 10, 8, 13, 12, 15, 12, 14, 17]"
24,11,"[13, 11, 4, 6, 10, 7, 13, 15, 11, 14, 10]"
25,8,"[18, 3, 8, 21, 22, 17, 13, 15]"
26,9,"[12, 12, 9, 8, 21, 8, 16, 12, 18]"
27,10,"[15, 10, 5, 5, 25, 4, 17, 12, 10, 11]"
28,9,"[14, 10, 14, 15, 13, 19, 17, 9, 5]"
29,8,"[19, 18, 6, 14, 5, 21, 17, 17]"
30,9,"[18, 19, 3, 16, 8, 25, 9, 9, 9]"
31,8,"[8, 18, 13, 16, 5, 28, 18, 11]"
32,9,"[9, 12, 19, 3, 17, 12, 21, 8, 15]"
33,9,"[11, 7, 17, 13, 24, 8, 14, 11, 11]"
34,12,"[11, 11, 6, 11, 0, 7, 17, 14, 10, 10, 8, 8]"
35,8,"[12, 14, 13, 7, 19, 12, 17, 23]"
36,8,"[11, 10, 5, 20, 16, 26, 13, 16]"
37,8,"[17, 13, 11, 9, 21, 20, 13, 13]"
38,9,"[14, 10, 15, 15, 0, 13, 15, 15, 19]"
39,8,"[19, 4, 12, 29, 6, 23, 9, 14]"
40,8,"[12, 21, 9, 17, 19, 13, 15, 11]"
41,10,"[10, 9, 8, 13, 7, 28, 8, 14, 8, 10]"
42,9,"[15, 13, 15, 4, 7, 19, 23, 8, 12]"
43,9,"[22, 18, 20, 3, 8, 14, 18, 5, 8]"
44,9,"[4, 16, 14, 13, 17, 12, 15, 16, 9]"
45,10,"[6, 4, 14, 12, 3, 20, 9, 18, 20, 9]"
46,10,"[11, 4, 6, 8, 9, 10, 12, 22, 19, 14]"
47,8,"[8, 10, 12, 12, 12, 29, 21, 13]"
48,10,"[4, 12, 8, 14, 18, 7, 25, 13, 4, 10]"
49,7,"[17, 18, 0, 9, 34, 20, 20]"
50,10,"[13, 11, 4, 13, 11, 12, 13, 20, 11, 7]"
51,11,"[11, 7, 5, 18, 4, 21, 20, 0, 10, 10, 8]"
52,9,"[10, 17, 13, 6, 6, 21, 7, 19, 17]"
53,10,"[8, 11, 18, 10, 19, 0, 16, 14, 14, 5]"
54,8,"[17, 16, 12, 16, 11, 24, 13, 8]"
55,9,"[12, 9, 13, 7, 10, 9, 30, 17, 9]"
56,8,"[20, 15, 4, 13, 11, 18, 15, 21]"
57,9,"[13, 8, 15, 11, 20, 11, 11, 11, 16]"
58,8,"[14, 7, 16, 7, 22, 21, 14, 16]"
59,9,"[9, 16, 14, 3, 18, 11, 17, 23, 5]"
60,8,"[8, 19, 16, 16, 12, 11, 25, 10]"
61,10,"[13, 4, 18, 6, 6, 16, 16, 17, 7, 12]"
62,11,"[10, 7, 11, 9, 13, 8, 17, 13, 11, 10, 5]"
63,11,"[16, 9, 3, 12, 12, 14, 12, 10, 11, 10, 5]"
64,9,"[16, 7, 13, 9, 3, 19, 26, 12, 11]"
65,8,"[12, 12, 13, 14, 14, 17, 22, 13]"
66,8,"[15, 14, 7, 15, 22, 24, 6, 13]"
1,10,"[8, 6, 5, 6, 12, 8, 14, 13, 18, 25]"
2,9,"[13, 13, 9, 9, 11, 21, 17, 16, 7]"
3,10,"[8, 6, 4, 7, 17, 16, 9, 11, 21, 16]"
4,9,"[4, 9, 15, 10, 15, 17, 11, 19, 16]"
5,9,"[13, 5, 8, 8, 30, 12, 9, 18, 13]"
6,10,"[6, 5, 9, 15, 19, 13, 9, 23, 7, 9]"
7,8,"[7, 15, 14, 11, 21, 16, 24, 9]"
8,9,"[10, 12, 13, 14, 18, 20, 13, 8, 8]"
9,8,"[16, 6, 12, 14, 16, 25, 15, 13]"
10,7,"[17, 16, 24, 14, 12, 22, 13]"
11,7,"[16, 27, 27, 25, 7, 6, 9]"
12,9,"[10, 20, 22, 27, 6, 12, 10, 4, 5]"
13,7,"[19, 25, 26, 26, 8, 10, 4]"
14,9,"[16, 23, 16, 22, 13, 8, 5, 7, 6]"
15,8,"[26, 17, 19, 21, 9, 4, 12, 9]"
16,8,"[18, 20, 17, 18, 6, 17, 14, 7]"
17,9,"[14, 27, 19, 6, 12, 4, 11, 13, 10]"
18,8,"[17, 30, 26, 6, 6, 8, 12, 12]"
19,8,"[28, 13, 20, 12, 12, 12, 12, 8]"
20,10,"[23, 11, 13, 8, 19, 7, 12, 6, 12, 4]"
21,8,"[19, 31, 17, 8, 14, 14, 6, 8]"
22,9,"[22, 12, 14, 11, 18, 14, 10, 11, 4]"
23,10,"[14, 18, 11, 7, 18, 10, 10, 8, 9, 10]"
24,10,"[19, 12, 14, 15, 7, 7, 13, 6, 14, 8]"
25,8,"[27, 19, 17, 5, 16, 9, 14, 10]"
26,7,"[26, 18, 23, 10, 15, 15, 11]"
27,9,"[10, 14, 15, 17, 20, 13, 11, 8, 8]"
28,9,"[8, 19, 14, 13, 15, 11, 21, 9, 6]"
29,9,"[20, 9, 14, 15, 8, 15, 18, 11, 6]"
