97.0,93.0,0.00039294066125103065,0.39,11
88.0,99.0,0.0025018984946345935,0.24,11
99.0,10.0,0.0002163660833235716,0.17,5
94.0,29.0,0.000198232118042854,0.62,9
92.0,50.0,0.0012902366220546423,0.97,11
93.0,7.0,0.005900059946923641,0.47,12
100.0,94.0,0.00018225698830379625,0.25,5
96.0,0.0,0.00014094707666355345,0.23,5
99.0,100.0,0.00010942497828263337,0.2,5
100.0,52.0,0.0010791002253146059,0.9,12
93.0,61.0,0.00016722983268517745,0.81,5
96.0,46.0,0.0017487114267198862,0.99,10
91.0,51.0,0.042052270512053666,0.8,6
85.0,47.0,1.6167166712932497e-06,0.77,1,4,4,4,4,4,4
100.0,99.0,0.00645215526862646,0.31,12
92.0,93.0,0.007754885782318472,0.31,12
98.0,56.0,0.0010060427186159163,0.49,12
96.0,48.0,0.0013028573263314048,0.72,11
99.0,88.0,0.0017570121833249785,0.29,12
93.0,57.0,0.0015904786740220268,0.82,12
92.0,0.0,0.0002264025482576329,0.36,9
99.0,76.0,0.005023887942293213,0.33,12
93.0,45.0,0.0002360438449914602,0.64,9
98.0,5.0,0.0060626903986239445,0.2,12
84.0,50.0,0.41933905844015107,0.94,10
99.0,65.0,0.007285010307008931,0.25,12
94.0,98.0,0.004902625462945998,0.39,12
100.0,27.0,0.0026153741386768237,0.23,12
87.0,52.0,0.08784263822675077,0.99,6
99.0,100.0,0.004206428496915742,0.34,12
99.0,90.0,0.00635136152361514,0.28,12
3.0,55.0,6.5587082790938365e-06,0.95,12
98.0,99.0,0.0005460523516413743,0.26,11
89.0,1.0,0.005411352719299372,0.33,12
100.0,80.0,0.001723488683344666,0.38,12
99.0,56.0,0.004813419236665914,0.65,12
95.0,44.0,0.0027469715670371516,0.96,12
99.0,97.0,0.0023660214023193725,0.17,11
99.0,99.0,0.000864061650954626,0.28,11
96.0,18.0,0.31656571384807475,0.04,10
84.0,97.0,0.002365294494640238,0.1,12
100.0,96.0,0.0018098108686558975,0.1,12
96.0,54.0,0.04587382076903068,0.75,6
97.0,0.0,5.424408312276372e-06,0.15,8
91.0,95.0,0.0019077684519801896,0.22,12
84.0,57.0,0.271425769835471,0.94,6
100.0,95.0,0.0010042151516414647,0.3,11
100.0,0.0,2.3755389564773105e-06,0.25,8
100.0,64.0,0.0001227317300068833,0.59,9
71.0,53.0,0.27190058497214775,0.37,10
