0.2,580
0.2,564
0.2,581
0.2,341
0.2,515
0.2,591
0.2,597
0.2,664
0.2,412
0.2,559
0.2,487
0.2,591
0.2,426
0.2,591
0.2,654
0.2,603
0.2,322
0.2,633
0.2,289
0.2,528
0.2,623
0.2,730
0.2,517
0.2,519
0.2,637
0.2,330
0.2,676
0.2,485
0.2,530
0.2,692
0.2,575
0.2,714
0.2,364
0.2,449
0.2,655
0.2,625
0.2,467
0.2,580
0.2,622
0.2,475
0.2,704
0.2,479
0.2,653
0.2,681
0.2,527
0.2,383
0.2,488
0.2,555
0.2,482
0.2,668
