99.0,15.0,0.008133208631937285,0.28,12
99.0,99.0,0.01061021398795881,0.24,12
91.0,3.0,0.00018700567065050997,0.07,5
99.0,87.0,0.005817169538977716,0.2,12
90.0,47.0,0.0915697158951099,0.94,10
99.0,57.0,0.00021738521505892968,0.34,9
87.0,41.0,0.03324346473409709,0.73,10
98.0,66.0,0.00019579730099831985,0.16,5
97.0,99.0,0.008059119538964384,0.21,12
88.0,66.0,9.535620023460765e-06,0.49,8
96.0,53.0,0.002115561227728017,0.73,12
75.0,5.0,0.4574727207291139,0.23,10
98.0,52.0,0.007011057981634122,0.55,12
99.0,39.0,0.002658412977029188,0.78,12
98.0,2.0,0.007388032422645746,0.15,12
100.0,41.0,0.00014482247503782802,0.31,9
100.0,48.0,0.004003274132003274,0.67,12
100.0,42.0,0.0019346038787115831,0.99,11
84.0,100.0,0.0001624749133026421,0.38,9
100.0,88.0,0.0001744653866312899,0.34,5
99.0,0.0,0.0008028546369529381,0.31,12
93.0,0.0,0.0013416377652760115,0.24,11
100.0,99.0,0.00011125585829585181,0.23,5
97.0,76.0,0.0037313937996082337,0.29,12
97.0,1.0,0.0008737561516387041,0.22,11
65.0,10.0,0.24110985913412059,0.47,10
96.0,6.0,0.000900412838947743,0.22,12
100.0,7.0,4.212338328999965e-05,0.34,5
88.0,32.0,0.2051786191471142,0.33,10
98.0,5.0,0.009563127188636895,0.25,12
100.0,92.0,0.0008128789903064602,0.35,11
97.0,46.0,0.00013898174673627824,0.61,5
98.0,97.0,8.189306828508382e-05,0.25,9
100.0,52.0,0.0047296698703343555,0.7,12
99.0,36.0,0.00023152204869728021,0.6,12
98.0,98.0,0.006558930781595373,0.46,12
90.0,1.0,0.0004083073603093283,0.36,12
100.0,64.0,0.004925770965265563,0.6,12
90.0,96.0,0.006363566355279341,0.22,12
98.0,1.0,0.00015533929461964162,0.3,12
90.0,2.0,1.9761501616120497e-05,0.36,9
97.0,97.0,0.00030271610832807087,0.24,12
97.0,99.0,0.00586538847560276,0.22,12
98.0,42.0,0.03376542560373954,0.76,6
99.0,0.0,0.003084915923612037,0.39,12
98.0,36.0,0.001196777351675565,0.87,11
98.0,61.0,0.0001539696706983263,0.5,5
100.0,96.0,0.0105279262869938,0.1,12
91.0,53.0,0.003576707427756137,0.71,11
100.0,15.0,9.557232654329628e-06,0.27,1,1,1,2
