1,11,"[7, 4, 8, 7, 8, 12, 12, 10, 13, 16, 16]"
2,9,"[16, 8, 9, 11, 12, 16, 22, 5, 17]"
3,10,"[12, 10, 9, 9, 6, 20, 21, 0, 6, 22]"
4,10,"[8, 14, 15, 7, 5, 15, 15, 14, 12, 10]"
5,8,"[12, 20, 10, 32, 11, 9, 12, 11]"
6,10,"[9, 14, 12, 10, 18, 17, 10, 5, 11, 9]"
7,10,"[15, 8, 10, 9, 18, 16, 15, 6, 4, 14]"
8,10,"[11, 9, 10, 17, 10, 7, 21, 17, 4, 9]"
9,9,"[9, 13, 12, 13, 18, 14, 9, 17, 11]"
10,10,"[18, 17, 16, 11, 14, 10, 5, 11, 4, 9]"
11,7,"[16, 29, 16, 14, 23, 9, 11]"
12,8,"[13, 22, 12, 23, 19, 9, 8, 11]"
13,8,"[14, 26, 21, 18, 8, 5, 9, 16]"
14,8,"[24, 13, 22, 22, 11, 12, 3, 10]"
15,8,"[18, 21, 23, 13, 5, 5, 24, 8]"
16,9,"[19, 14, 20, 13, 16, 6, 8, 9, 11]"
17,9,"[20, 23, 16, 11, 7, 10, 7, 9, 13]"
18,8,"[27, 17, 8, 13, 14, 10, 20, 8]"
19,8,"[25, 22, 19, 12, 11, 15, 6, 7]"
20,9,"[23, 19, 6, 10, 15, 14, 9, 9, 11]"
21,9,"[24, 8, 15, 13, 11, 9, 13, 14, 9]"
22,10,"[17, 11, 16, 2, 17, 16, 11, 14, 11, 0]"
23,8,"[20, 14, 6, 10, 15, 21, 14, 17]"
24,8,"[40, 11, 17, 9, 6, 9, 19, 6]"
25,8,"[12, 20, 11, 31, 8, 10, 15, 10]"
26,9,"[14, 15, 11, 20, 17, 15, 10, 14, 0]"
27,9,"[14, 22, 19, 8, 12, 9, 8, 15, 9]"
28,8,"[14, 17, 16, 33, 10, 11, 8, 7]"
29,9,"[18, 23, 17, 5, 8, 8, 15, 18, 4]"
30,8,"[20, 14, 10, 7, 34, 4, 15, 12]"
31,9,"[16, 9, 10, 8, 19, 7, 14, 21, 12]"
32,10,"[10, 19, 7, 11, 13, 5, 18, 11, 12, 9]"
33,9,"[19, 11, 7, 12, 14, 11, 17, 12, 13]"
34,8,"[16, 11, 37, 8, 21, 8, 12, 2]"
35,7,"[16, 22, 26, 8, 19, 13, 14]"
36,7,"[7, 24, 22, 13, 7, 32, 13]"
37,6,"[24, 31, 10, 18, 25, 10]"
38,7,"[18, 23, 12, 8, 14, 31, 12]"
39,8,"[20, 23, 11, 11, 19, 5, 16, 12]"
40,10,"[21, 11, 13, 11, 18, 12, 2, 8, 10, 9]"
41,9,"[9, 19, 8, 12, 5, 19, 10, 19, 14]"
42,7,"[17, 11, 27, 13, 22, 11, 16]"
43,8,"[27, 8, 8, 17, 15, 10, 5, 26]"
44,8,"[18, 22, 14, 14, 20, 4, 10, 15]"
45,8,"[12, 13, 17, 22, 15, 11, 19, 8]"
46,8,"[16, 18, 16, 14, 12, 21, 12, 8]"
47,9,"[5, 14, 25, 16, 14, 10, 16, 9, 7]"
48,8,"[16, 12, 11, 24, 10, 14, 22, 8]"
49,8,"[15, 12, 7, 25, 16, 15, 16, 11]"
50,8,"[10, 21, 16, 17, 21, 13, 11, 8]"
51,8,"[9, 10, 14, 24, 22, 16, 10, 12]"
52,9,"[9, 13, 17, 27, 7, 2, 19, 9, 13]"
53,7,"[5, 28, 16, 20, 11, 25, 12]"
54,8,"[12, 16, 13, 9, 20, 18, 13, 16]"
55,8,"[19, 16, 11, 18, 15, 16, 13, 9]"
56,7,"[16, 12, 23, 12, 20, 15, 20]"
57,9,"[20, 16, 11, 19, 9, 5, 17, 12, 7]"
58,9,"[27, 9, 6, 15, 16, 10, 8, 8, 17]"
1,11,"[9, 12, 7, 8, 6, 17, 7, 10, 13, 12, 12]"
2,8,"[8, 24, 16, 10, 18, 20, 15, 5]"
3,9,"[15, 11, 16, 2, 13, 8, 17, 19, 15]"
4,8,"[11, 10, 13, 14, 27, 13, 17, 12]"
5,9,"[17, 7, 17, 13, 12, 15, 14, 14, 7]"
6,11,"[7, 20, 15, 16, 0, 4, 10, 13, 12, 13, 4]"
7,8,"[15, 12, 14, 11, 22, 21, 14, 8]"
8,7,"[16, 14, 20, 11, 15, 20, 22]"
9,7,"[18, 24, 12, 18, 21, 17, 8]"
10,8,"[21, 10, 14, 16, 22, 15, 12, 7]"
11,8,"[14, 16, 15, 20, 23, 11, 10, 8]"
12,10,"[10, 16, 20, 15, 5, 14, 13, 5, 14, 3]"
13,8,"[19, 17, 19, 27, 17, 3, 9, 6]"
14,7,"[14, 19, 16, 18, 24, 19, 8]"
15,7,"[17, 21, 26, 19, 17, 14, 4]"
16,8,"[20, 23, 16, 13, 13, 11, 11, 10]"
17,9,"[13, 25, 16, 10, 3, 15, 15, 11, 8]"
18,7,"[29, 23, 21, 15, 10, 20, 0]"
19,10,"[11, 12, 8, 10, 14, 6, 15, 16, 11, 12]"
20,9,"[21, 12, 10, 13, 16, 3, 15, 14, 12]"
21,8,"[20, 12, 15, 18, 14, 5, 18, 15]"
22,8,"[13, 14, 15, 10, 18, 12, 17, 18]"
23,8,"[22, 15, 14, 14, 14, 8, 16, 14]"
24,8,"[11, 7, 15, 17, 15, 17, 21, 14]"
25,8,"[11, 7, 19, 19, 22, 19, 11, 9]"
26,9,"[16, 18, 16, 8, 15, 14, 18, 11, 0]"
27,8,"[16, 12, 22, 10, 12, 22, 15, 8]"
28,7,"[19, 18, 21, 14, 14, 16, 16]"
29,7,"[22, 16, 6, 21, 20, 23, 10]"
30,8,"[16, 16, 15, 23, 7, 16, 15, 9]"
31,7,"[22, 18, 17, 15, 14, 15, 17]"
32,9,"[20, 14, 25, 11, 5, 11, 11, 7, 12]"
33,8,"[22, 15, 24, 16, 4, 10, 15, 11]"
34,8,"[23, 20, 13, 23, 7, 11, 13, 7]"
35,10,"[4, 8, 21, 13, 15, 4, 16, 19, 15, 0]"
36,6,"[31, 16, 19, 17, 18, 18]"
37,8,"[19, 18, 16, 12, 12, 15, 15, 10]"
38,8,"[12, 23, 11, 14, 16, 12, 16, 13]"
39,9,"[22, 6, 14, 14, 12, 13, 10, 14, 11]"
40,7,"[11, 22, 17, 19, 19, 13, 17]"
41,7,"[26, 16, 9, 23, 14, 12, 18]"
42,7,"[16, 19, 22, 5, 15, 28, 13]"
43,7,"[14, 13, 20, 18, 20, 15, 18]"
44,7,"[28, 19, 9, 16, 17, 14, 15]"
45,8,"[12, 19, 11, 18, 16, 14, 15, 12]"
46,8,"[27, 20, 3, 15, 21, 9, 14, 8]"
47,8,"[16, 18, 23, 18, 9, 14, 10, 9]"
48,8,"[5, 19, 18, 15, 16, 15, 19, 10]"
49,7,"[26, 6, 20, 19, 15, 16, 16]"
50,8,"[20, 12, 24, 12, 9, 14, 11, 15]"
51,6,"[17, 16, 25, 7, 22, 32]"
52,7,"[16, 18, 22, 11, 5, 22, 24]"
53,8,"[20, 18, 3, 13, 11, 17, 20, 15]"
54,7,"[18, 18, 25, 7, 20, 18, 12]"
55,7,"[17, 16, 21, 20, 13, 18, 12]"
56,7,"[20, 9, 20, 14, 21, 18, 16]"
57,6,"[30, 9, 16, 23, 25, 15]"
58,7,"[20, 18, 20, 11, 17, 21, 11]"
59,8,"[5, 24, 14, 13, 15, 16, 15, 15]"
60,7,"[22, 25, 18, 12, 15, 14, 12]"
61,7,"[9, 28, 14, 20, 19, 14, 14]"
62,6,"[14, 14, 27, 23, 26, 15]"
63,8,"[13, 13, 16, 15, 21, 12, 13, 13]"
64,6,"[28, 13, 27, 8, 19, 24]"
65,7,"[21, 22, 18, 13, 3, 25, 16]"
66,8,"[15, 23, 12, 11, 15, 11, 17, 13]"
67,6,"[9, 21, 24, 16, 32, 17]"
1,11,"[5, 4, 5, 10, 10, 13, 4, 8, 17, 22, 16]"
2,11,"[6, 9, 10, 9, 4, 17, 11, 14, 13, 17, 4]"
3,8,"[12, 7, 9, 12, 18, 21, 31, 6]"
4,10,"[21, 5, 12, 10, 12, 14, 7, 27, 7, 0]"
5,9,"[11, 15, 25, 6, 10, 22, 10, 6, 11]"
6,10,"[4, 6, 4, 18, 8, 8, 9, 18, 20, 20]"
7,8,"[17, 11, 18, 16, 21, 9, 19, 6]"
8,7,"[23, 8, 23, 28, 21, 8, 7]"
9,8,"[17, 15, 20, 21, 13, 17, 7, 7]"
10,7,"[22, 16, 11, 12, 16, 20, 21]"
11,7,"[21, 26, 26, 19, 8, 5, 13]"
12,8,"[19, 12, 20, 19, 29, 5, 5, 8]"
