0.8,1436
0.8,1155
0.8,1322
0.8,1092
0.8,1154
0.8,996
0.8,1087
0.8,1192
0.8,1220
0.8,776
0.8,1025
0.8,1137
0.8,1088
0.8,1409
0.8,1023
0.8,1262
0.8,1301
0.8,705
0.8,1161
0.8,1128
0.8,1424
0.8,1279
0.8,790
0.8,1370
0.8,1169
0.8,577
0.8,1171
0.8,619
0.8,1220
0.8,606
0.8,782
0.8,748
0.8,1244
0.8,763
0.8,1047
0.8,850
0.8,959
0.8,1021
0.8,1107
0.8,1049
0.8,860
0.8,952
0.8,928
0.8,1236
0.8,1328
0.8,751
0.8,794
0.8,785
0.8,1151
0.8,1381
0.8,748
0.8,1253
0.8,996
0.8,1105
0.8,935
0.8,1316
0.8,935
0.8,1053
0.8,1097
0.8,1149
0.8,1195
0.8,831
0.8,979
0.8,889
0.8,887
0.8,1114
0.8,1349
0.8,658
0.8,1273
0.8,1352
0.8,1350
0.8,869
0.8,1086
0.8,833
0.8,1327
0.8,1312
0.8,787
0.8,1223
0.8,1061
0.8,1308
0.8,922
0.8,1064
0.8,886
0.8,1090
0.8,1294
0.8,1300
0.8,1202
0.8,1274
0.8,1233
0.8,933
0.8,817
0.8,1261
0.8,1271
0.8,1082
0.8,1256
0.8,1123
0.8,1258
0.8,1320
0.8,1016
0.8,1117
